GAME_ID,AWAY_TEAM_ID,INN_CT,BAT_HOME_ID,OUTS_CT,BALLS_CT,STRIKES_CT,PITCH_SEQ_TX,AWAY_SCORE_CT,HOME_SCORE_CT,BAT_ID,BAT_HAND_CD,RESP_BAT_ID,RESP_BAT_HAND_CD,PIT_ID,PIT_HAND_CD,RESP_PIT_ID,RESP_PIT_HAND_CD,POS2_FLD_ID,POS3_FLD_ID,POS4_FLD_ID,POS5_FLD_ID,POS6_FLD_ID,POS7_FLD_ID,POS8_FLD_ID,POS9_FLD_ID,BASE1_RUN_ID,BASE2_RUN_ID,BASE3_RUN_ID,EVENT_TX,LEADOFF_FL,PH_FL,BAT_FLD_CD,BAT_LINEUP_ID,EVENT_CD,BAT_EVENT_FL,AB_FL,H_CD,SH_FL,SF_FL,EVENT_OUTS_CT,DP_FL,TP_FL,RBI_CT,WP_FL,PB_FL,FLD_CD,BATTEDBALL_CD,BUNT_FL,FOUL_FL,BATTEDBALL_LOC_TX,ERR_CT,ERR1_FLD_CD,ERR1_CD,ERR2_FLD_CD,ERR2_CD,ERR3_FLD_CD,ERR3_CD,BAT_DEST_ID,RUN1_DEST_ID,RUN2_DEST_ID,RUN3_DEST_ID,BAT_PLAY_TX,RUN1_PLAY_TX,RUN2_PLAY_TX,RUN3_PLAY_TX,RUN1_SB_FL,RUN2_SB_FL,RUN3_SB_FL,RUN1_CS_FL,RUN2_CS_FL,RUN3_CS_FL,RUN1_PK_FL,RUN2_PK_FL,RUN3_PK_FL,RUN1_RESP_PIT_ID,RUN2_RESP_PIT_ID,RUN3_RESP_PIT_ID,GAME_NEW_FL,GAME_END_FL,PR_RUN1_FL,PR_RUN2_FL,PR_RUN3_FL,REMOVED_FOR_PR_RUN1_ID,REMOVED_FOR_PR_RUN2_ID,REMOVED_FOR_PR_RUN3_ID,REMOVED_FOR_PH_BAT_ID,REMOVED_FOR_PH_BAT_FLD_CD,PO1_FLD_CD,PO2_FLD_CD,PO3_FLD_CD,ASS1_FLD_CD,ASS2_FLD_CD,ASS3_FLD_CD,ASS4_FLD_CD,ASS5_FLD_CD,EVENT_ID,runs_scored_this_inning,deficit
MIN200005240,ANA,9,1,2,1,0,BX,5,3,canij001,R,canij001,R,perct001,R,perct001,R,molib001,vaugm001,kenna001,glaut001,gil-b001,erstd001,andeg001,cleme001,koskc001,hockd001,cummm001,D9/F9D.3-H(UR);2-H(UR);1XH(92),F,F,4,1,21,T,T,2,F,F,1,F,F,2,F,F,9,F,F,F,9D,0,0,N,0,N,0,N,2,0,5,5,,92,,,F,F,F,F,F,F,F,F,F,perct001,perct001,perct001,F,F,F,F,F,,,,,0,2,0,0,9,0,0,0,0,82,0,2
MIN200009040,BAL,9,1,2,2,2,CFBFFBX,3,2,lawtm002,L,lawtm002,L,kohlr001,R,kohlr001,R,fordb001,richc001,hairj002,conij001,lewim001,hubbt001,kingg001,andeb001,hockd001,buchb002,jonej003,8/F8RXD,F,F,9,3,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,8RXD,0,0,N,0,N,0,N,0,1,2,3,8.0,,,,F,F,F,F,F,F,F,F,F,kohlr001,kohlr001,kohlr001,F,T,F,F,F,,,,,0,8,0,0,0,0,0,0,0,76,0,1
NYA200005280,BOS,9,1,2,0,1,SX,2,0,martt002,L,martt002,L,martp001,R,martp001,R,varij001,stanm002,fryej001,valej002,garcn001,oleat001,everc001,nixot001,posaj001,jeted001,knobc001,43/G34,F,F,3,6,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,34,0,0,N,0,N,0,N,0,1,2,3,43.0,,,,F,F,F,F,F,F,F,F,F,martp001,martp001,martp001,F,T,F,F,F,,,,,0,3,0,0,4,0,0,0,0,67,0,2
NYA200007160,PHI,9,1,2,0,1,FX,6,5,vizcj001,L,vizcj001,L,branj001,R,branj001,R,print001,huntb001,jordk001,roles001,relad001,gantr001,gland001,abreb001,bellc001,justd001,willb002,S/G56.3-H(TUR);2-3;1-2,F,T,11,8,20,T,T,1,F,F,0,F,F,1,F,F,0,G,F,F,56,0,0,N,0,N,0,N,1,2,3,6,,,,,F,F,F,F,F,F,F,F,F,wardb001,wardb001,wardb001,F,F,F,F,F,,,,thomr004,7,0,0,0,0,0,0,0,0,83,4,1
NYA200007160,PHI,9,1,2,3,1,BCBBX,6,6,bross001,R,bross001,R,branj001,R,branj001,R,print001,huntb001,jordk001,roles001,relad001,gantr001,gland001,abreb001,vizcj001,bellc001,justd001,5/P56S,F,F,5,9,2,T,T,0,F,F,1,F,F,0,F,F,5,P,F,F,56S,0,0,N,0,N,0,N,0,1,2,3,5.0,,,,F,F,F,F,F,F,F,F,F,branj001,wardb001,wardb001,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,84,5,0
NYN200004270,CIN,9,1,2,0,2,CCX,1,1,nunnj001,L,nunnj001,L,gravd001,R,gravd001,R,taube001,cases001,reesp001,boona001,dawkt001,yound001,grifk002,ochoa001,moram002,ordor001,pratt001,9/F9D,F,F,7,1,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,9D,0,0,N,0,N,0,N,0,1,2,3,9.0,,,,F,F,F,F,F,F,F,F,F,wills002,wills002,wills002,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,72,0,0
OAK200004080,CHA,9,1,2,1,2,BFCX,7,3,saeno001,R,saeno001,R,howrb001,R,howrb001,R,johnm003,konep001,durhr001,wilsc002,valej003,singc001,chrim002,ordom001,chave001,menef001,beckr002,3/P3S,F,F,5,6,2,T,T,0,F,F,1,F,F,0,F,F,3,P,F,F,3S,0,0,N,0,N,0,N,0,1,2,3,3.0,,,,F,F,F,F,F,F,F,F,F,howrb001,howrb001,simab001,F,T,F,F,F,,,,,0,3,0,0,0,0,0,0,0,83,0,4
OAK200004210,BAL,9,1,2,0,1,CX,11,9,tejam001,R,tejam001,R,timlm001,R,timlm001,R,johnc002,clarw001,deshd001,conij001,bordm001,surhb001,andeb001,amarr001,chrir001,chave001,hernr002,8/F8LD,F,F,6,2,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,8LD,0,0,N,0,N,0,N,0,1,2,3,8.0,,,,F,F,F,F,F,F,F,F,F,timlm001,timlm001,timlm001,F,T,F,F,F,,,,,0,8,0,0,0,0,0,0,0,94,0,2
OAK200004220,BAL,9,1,2,0,1,CX,4,3,staim001,L,staim001,L,groob001,L,groob001,L,johnc002,clarw001,deshd001,ripkc001,bordm001,surhb001,andeb001,bellj002,saeno001,giamj002,hernr002,5/FL,F,F,9,5,2,T,T,0,F,F,1,F,F,0,F,F,5,F,F,T,,0,0,N,0,N,0,N,0,1,2,3,5.0,,,,F,F,F,F,F,F,F,F,F,timlm001,timlm001,timlm001,F,T,F,F,F,,,,,0,5,0,0,0,0,0,0,0,82,1,1
OAK200009130,MIN,9,1,2,0,1,CX,7,4,longt002,L,longt002,L,hawkl001,R,hawkl001,R,piera001,ortid001,canij001,koskc001,guzmc001,jonej003,hockd001,lawtm002,portb001,tejam001,grieb001,S7/L89S+.3-H;2-H;1-2,F,F,8,1,20,T,T,1,F,F,0,F,F,2,F,F,7,L,F,F,89S,0,0,N,0,N,0,N,1,2,4,4,,,,,F,F,F,F,F,F,F,F,F,hawkl001,hawkl001,hawkl001,F,F,T,F,F,staim001,,,,0,0,0,0,0,0,0,0,0,87,0,3
PHI200004290,SLN,9,1,2,1,2,FBSX,6,6,brogr001,L,brogr001,L,mohlm001,L,mohlm001,L,mathm001,mcgwm001,vinaf001,polap001,rente001,lankr001,edmoj001,paquc001,roles001,abreb001,jordk001,7/L7M+,F,F,3,5,2,T,T,0,F,F,1,F,F,0,F,F,7,L,F,F,7M,0,0,N,0,N,0,N,0,1,2,3,7.0,,,,F,F,F,F,F,F,F,F,F,mohlm001,vered001,vered001,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,78,0,0
PHI200005130,ATL,9,1,2,1,2,BFFS,1,1,liebm001,R,liebm001,R,seanr001,R,seanr001,R,lopej001,galaa001,veraq001,jonec004,furcr001,bonib001,jonea002,hubbt001,roles001,abreb001,duceb001,K,F,F,2,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,3,2.0,,,,F,F,F,F,F,F,F,F,F,seanr001,seanr001,seanr001,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,68,0,0
PHI200006290,MIL,9,1,2,1,1,BCX,8,4,abreb001,L,abreb001,L,wickb001,R,wickb001,R,casar001,houst001,lopel002,hernj001,peres001,moutj001,grism001,burnj001,relad001,gland001,jordk001,S8/G6M+.3-H;2-H;1-3,F,F,9,3,20,T,T,1,F,F,0,F,F,2,F,F,8,G,F,F,6M,0,0,N,0,N,0,N,1,3,4,4,,,,,F,F,F,F,F,F,F,F,F,wickb001,wickb001,wickb001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,87,1,4
PHI200008160,ARI,9,1,2,1,0,BX,5,1,jordk001,R,jordk001,R,mantm001,R,mantm001,R,milld002,colbg001,bellj001,willm003,womat001,gonzl001,finls001,bautd001,huntb001,burrp001,lee-t002,64(1)/FO/G6,F,T,11,9,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,6,0,0,N,0,N,0,N,1,0,2,3,,64,,,F,F,F,F,F,F,F,F,F,mantm001,mantm001,mantm001,F,T,F,F,F,,,,branj001,1,4,0,0,6,0,0,0,0,77,0,4
PIT200008310,SFN,9,1,2,3,2,BBCFFBX,10,2,kendj001,R,kendj001,R,embra001,L,embra001,L,mirad001,snowj001,kentj001,muelb001,martr003,cresf001,murrc001,benam001,nunea001,browa001,mearp001,9/F9S-,F,F,2,3,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,9S,0,0,N,0,N,0,N,0,1,2,3,9.0,,,,F,F,F,F,F,F,F,F,F,embra001,embra001,embra001,F,T,F,F,F,,,,,0,9,0,0,0,0,0,0,0,85,0,8
SDN200006090,HOU,9,1,2,1,1,SBX,7,6,klesr001,L,klesr001,L,wagnb001,L,wagnb001,L,melum001,bagwj001,biggc001,camik001,lugoj001,aloum001,hidar001,barkg001,gwynt001,river002,gonzw001,5/FL/P5F+,F,F,3,5,2,T,T,0,F,F,1,F,F,0,F,F,5,P,F,T,5F,0,0,N,0,N,0,N,0,1,2,3,5.0,,,,F,F,F,F,F,F,F,F,F,wagnb001,wagnb001,wagnb001,F,T,F,F,F,,,,,0,5,0,0,0,0,0,0,0,88,1,1
SDN200007160,ANA,9,1,2,2,2,FSBFBS,5,5,nevip001,R,nevip001,R,perct001,R,perct001,R,molib001,spies001,kenna001,glaut001,stock001,erstd001,andeg001,salmt001,boonb002,river002,klesr001,K,F,F,5,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,3,2.0,,,,F,F,F,F,F,F,F,F,F,perct001,perct001,perct001,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,83,1,0
SEA200008140,DET,9,1,2,0,2,CSS,15,4,olivj001,R,olivj001,R,andem002,R,andem002,R,cardj001,alled001,macij001,halts001,cruzd001,magew001,encaj001,beckr002,guilc001,mclem001,belld002,K,F,T,10,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,3,2.0,,,,F,F,F,F,F,F,F,F,F,andem002,andem002,andem002,F,T,F,F,F,,,,marte001,10,2,0,0,0,0,0,0,0,92,0,11
SEA200008250,CHA,9,1,2,0,2,CSS,4,1,javis001,L,javis001,L,foulk001,R,foulk001,R,johnc002,konep001,durhr001,perrh001,valej003,lee-c001,singc001,ordom001,olerj001,rodra001,guilc001,K,F,T,11,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,3,2.0,,,,F,F,F,F,F,F,F,F,F,wunsk001,howrb001,howrb001,F,T,F,F,F,,,,ibanr001,9,2,0,0,0,0,0,0,0,75,0,3
SFN200005090,SLN,9,1,2,0,2,CSX,13,6,estab001,R,estab001,R,vered001,R,vered001,R,marre001,suttl001,vinaf001,paquc001,polap001,lankr001,edmoj001,drewj001,aurir001,mirad001,snowj001,9/F9D,F,F,2,8,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,9D,0,0,N,0,N,0,N,0,1,2,3,9.0,,,,F,F,F,F,F,F,F,F,F,brunj001,brunj001,brunj001,F,T,F,F,F,,,,,0,9,0,0,0,0,0,0,0,100,1,7
SFN200009231,ARI,9,1,2,1,2,FCBFX,7,3,martr003,R,martr003,R,mantm001,R,mantm001,R,stink001,colbg001,bellj001,willm003,klasd001,gonzl001,finls001,bautd001,aurir001,muelb001,davir002,S9/L89S-.3-H;2-H;1-2,F,F,6,2,20,T,T,1,F,F,0,F,F,2,F,F,9,L,F,F,89S,0,0,N,0,N,0,N,1,2,4,4,,,,,F,F,F,F,F,F,F,F,F,mantm001,mantm001,mantm001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,80,0,4
TBA200006100,FLO,9,1,2,1,1,CBX,5,1,tramb001,R,tramb001,R,alfoa001,R,alfoa001,R,bakop001,lee-d002,castl001,lowem001,gonza002,floyc001,wilsp002,kotsm001,cairm001,flahj001,cox-s001,7/F7D,F,T,11,9,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,7D,0,0,N,0,N,0,N,0,1,2,3,7.0,,,,F,F,F,F,F,F,F,F,F,alfoa001,almaa001,almaa001,F,T,F,F,F,,,,martf001,6,7,0,0,0,0,0,0,0,82,0,4
TEX200004210,MIN,9,1,2,0,0,X,10,5,kaplg001,R,kaplg001,R,guare001,L,guare001,L,jensm001,coomr001,maxwj001,koskc001,guzmc001,hockd001,huntt001,lawtm002,evant001,segud001,palmr001,8/F8RD,F,F,9,8,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,8RD,0,0,N,0,N,0,N,0,1,2,3,8.0,,,,F,F,F,F,F,F,F,F,F,guare001,guare001,guare001,F,T,F,F,F,,,,,0,8,0,0,0,0,0,0,0,89,0,5
TEX200007010,SEA,9,1,2,3,2,FBBBSB,6,2,rodri001,R,rodri001,R,sasak001,R,sasak001,R,machr001,olerj001,mclem001,belld002,rodra001,javis001,camem001,mabrj001,palmr001,clayr001,kaplg001,W.3-H;2-3;1-2,F,F,2,4,14,T,F,0,F,F,0,F,F,1,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,3,4,,,,,F,F,F,F,F,F,F,F,F,sasak001,mesaj001,mesaj001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,81,0,4
TEX200007010,SEA,9,1,2,1,2,BFCX,6,3,segud001,L,segud001,L,sasak001,R,sasak001,R,machr001,olerj001,mclem001,belld002,rodra001,javis001,camem001,mabrj001,rodri001,palmr001,clayr001,5/FL/P5F,F,F,10,5,2,T,T,0,F,F,1,F,F,0,F,F,5,P,F,T,5F,0,0,N,0,N,0,N,0,1,2,3,5.0,,,,F,F,F,F,F,F,F,F,F,sasak001,sasak001,mesaj001,F,T,F,F,F,,,,,0,5,0,0,0,0,0,0,0,82,1,3
TEX200008110,BOS,9,1,2,1,1,BCX,7,3,kaplg001,R,kaplg001,R,lowed001,R,lowed001,R,varij001,brogr001,lansm001,alexm001,garcn001,oleat001,everc001,nixot001,palmr001,cataf001,alicl001,4/L4-,F,F,8,5,2,T,T,0,F,F,1,F,F,0,F,F,4,L,F,F,4,0,0,N,0,N,0,N,0,1,2,3,4.0,,,,F,F,F,F,F,F,F,F,F,lowed001,lowed001,beckr001,F,T,F,F,F,,,,,0,4,0,0,0,0,0,0,0,81,0,4
TEX200008250,TOR,9,1,2,1,0,BX,0,0,alicl001,L,alicl001,L,escok001,R,escok001,R,casta001,delgc001,grebc001,batit001,gonza001,stews002,cruzj004,martd002,lambm001,haseb001,leder001,7/F7M,F,F,4,1,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,7M,0,0,N,0,N,0,N,0,1,2,3,7.0,,,,F,F,F,F,F,F,F,F,F,escok001,escok001,escok001,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,73,0,0
