pa_count,k_pct,bb_pct,ibb_pct,hbp_pct,contact_pct,pitch_seq_coverage,fps_strike_pct,swing_pct,batter_id,season,era
696,0.0876436781609195,0.1163793103448275,0.0316091954022988,0.0057471264367816,0.3089080459770115,1.0,0.382183908045977,0.4108892921960073,heltt001,2000,offense_explosion
495,0.1696969696969697,0.0585858585858585,0.006060606060606,0.004040404040404,0.2686868686868687,1.0,0.4080808080808081,0.4926136363636363,gonzj002,2000,offense_explosion
603,0.24212271973466,0.1061359867330016,0.0033167495854063,0.0066334991708126,0.2222222222222222,1.0,0.4742951907131011,0.4562657695542472,palmd002,2000,offense_explosion
465,0.2021505376344086,0.0795698924731182,0.0,0.0086021505376344,0.2559139784946236,1.0,0.4602150537634408,0.4520703346568349,lugoj001,2000,offense_explosion
714,0.0938375350140056,0.0924369747899159,0.0070028011204481,0.0210084033613445,0.2871148459383753,1.0,0.4201680672268907,0.4534661049406358,sweem002,2000,offense_explosion
53,0.2452830188679245,0.0943396226415094,0.0,0.0,0.1698113207547169,1.0,0.3396226415094339,0.48,poses001,2000,offense_explosion
224,0.1517857142857142,0.0357142857142857,0.0044642857142857,0.0223214285714285,0.2366071428571428,1.0,0.4151785714285714,0.5157318741450069,lopel002,2000,offense_explosion
683,0.1742313323572474,0.130307467057101,0.0146412884333821,0.0204978038067349,0.1903367496339678,1.0,0.3850658857979502,0.4151482672382994,burnj001,2000,offense_explosion
563,0.2380106571936056,0.0479573712255772,0.0106571936056838,0.0266429840142095,0.2753108348134991,1.0,0.4476021314387211,0.5617647058823529,jenkg001,2000,offense_explosion
304,0.2368421052631578,0.0460526315789473,0.0098684210526315,0.0,0.2335526315789473,1.0,0.4078947368421052,0.4762348555452004,houst001,2000,offense_explosion
434,0.1935483870967742,0.1221198156682027,0.0092165898617511,0.0023041474654377,0.2142857142857142,1.0,0.4147465437788018,0.432198499711483,hayec001,2000,offense_explosion
666,0.1261261261261261,0.1171171171171171,0.006006006006006,0.0045045045045045,0.2252252252252252,1.0,0.4354354354354354,0.3993771895679253,bellr002,2000,offense_explosion
370,0.154054054054054,0.0648648648648648,0.0,0.0027027027027027,0.2486486486486486,1.0,0.427027027027027,0.4251851851851851,canij001,2000,offense_explosion
663,0.0950226244343891,0.1251885369532428,0.0120663650075414,0.0105580693815987,0.2579185520361991,1.0,0.3846153846153846,0.4086151368760064,lawtm002,2000,offense_explosion
631,0.1172741679873217,0.0681458003169572,0.0142630744849445,0.0126782884310618,0.2329635499207607,1.0,0.4437400950871632,0.4193954659949622,martt002,2000,offense_explosion
296,0.1452702702702702,0.0641891891891891,0.0101351351351351,0.0033783783783783,0.2229729729729729,1.0,0.4628378378378378,0.487758945386064,vizcj001,2000,offense_explosion
518,0.1409266409266409,0.0849420849420849,0.0019305019305019,0.0038610038610038,0.2084942084942085,1.0,0.4362934362934363,0.4549379384781435,bross001,2000,offense_explosion
91,0.2857142857142857,0.1868131868131868,0.0,0.0,0.1538461538461538,1.0,0.4505494505494505,0.4239401496259352,nunnj001,2000,offense_explosion
246,0.1626016260162601,0.0934959349593495,0.008130081300813,0.0284552845528455,0.2723577235772357,1.0,0.4349593495934959,0.4431554524361949,saeno001,2000,offense_explosion
680,0.15,0.088235294117647,0.0088235294117647,0.0058823529411764,0.2455882352941176,1.0,0.4529411764705882,0.4514751552795031,tejam001,2000,offense_explosion
561,0.2174688057040998,0.1319073083778966,0.0071301247771836,0.0017825311942959,0.1925133689839572,1.0,0.4367201426024955,0.3596377749029754,staim001,2000,offense_explosion
630,0.1222222222222222,0.0666666666666666,0.0015873015873015,0.0015873015873015,0.2650793650793651,1.0,0.4777777777777778,0.4228667507356032,longt002,2000,offense_explosion
437,0.1189931350114416,0.0846681922196796,0.0068649885583524,0.0137299771167048,0.2471395881006865,1.0,0.425629290617849,0.4694776589049717,liebm001,2000,offense_explosion
679,0.1708394698085419,0.134020618556701,0.0132547864506627,0.0014727540500736,0.2665684830633284,1.0,0.438880706921944,0.3596093477502616,abreb001,2000,offense_explosion
357,0.1148459383753501,0.0476190476190476,0.0,0.0028011204481792,0.2072829131652661,1.0,0.4033613445378151,0.4768875192604006,jordk001,2000,offense_explosion
677,0.1166912850812407,0.1122599704579025,0.0044313146233382,0.0221565731166912,0.2732644017725258,1.0,0.4298375184638109,0.400297619047619,kendj001,2000,offense_explosion
589,0.1375212224108658,0.1392190152801358,0.0152801358234295,0.0016977928692699,0.2376910016977928,1.0,0.4091680814940577,0.4566253574833174,klesr001,2000,offense_explosion
604,0.1986754966887417,0.0827814569536423,0.0149006622516556,0.0066225165562913,0.2698675496688741,1.0,0.4536423841059602,0.4741379310344827,nevip001,2000,offense_explosion
218,0.1697247706422018,0.0596330275229357,0.0045871559633027,0.0,0.2431192660550458,1.0,0.536697247706422,0.5396039603960396,olivj001,2000,offense_explosion
391,0.1611253196930946,0.1023017902813299,0.0051150895140664,0.0,0.2404092071611253,1.0,0.4322250639386189,0.427139037433155,javis001,2000,offense_explosion
360,0.2555555555555555,0.1333333333333333,0.025,0.0055555555555555,0.1944444444444444,1.0,0.4333333333333333,0.4719260838663823,estab001,2000,offense_explosion
209,0.1052631578947368,0.0669856459330143,0.0047846889952153,0.0047846889952153,0.2679425837320574,1.0,0.416267942583732,0.437745740498034,martr003,2000,offense_explosion
277,0.1768953068592057,0.1046931407942238,0.0,0.0072202166064981,0.2346570397111913,1.0,0.4584837545126354,0.4537654909437559,tramb001,2000,offense_explosion
489,0.1165644171779141,0.081799591002045,0.0040899795501022,0.0,0.2740286298568507,1.0,0.4110429447852761,0.4566058595909342,kaplg001,2000,offense_explosion
388,0.1237113402061855,0.0335051546391752,0.0128865979381443,0.0025773195876288,0.3247422680412371,1.0,0.4149484536082474,0.6345218800648298,rodri001,2000,offense_explosion
633,0.1327014218009478,0.0805687203791469,0.0031595576619273,0.0015797788309636,0.3033175355450237,1.0,0.4091627172195892,0.4755892255892255,segud001,2000,offense_explosion
618,0.1213592233009708,0.0938511326860841,0.0016181229773462,0.0080906148867313,0.2572815533980582,1.0,0.4336569579288026,0.4189247311827957,alicl001,2000,offense_explosion
