pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
,2024-03-23,,,,"Church, Marc",670231,687847,,ball,,,,,,Ball,S,L,R,KC,TEX,B,,,0,0,2024,,,,,681987,679845,682515,2,9,Bot,,,,,,,,,,,,,,,,,,,,,747831,595284,679822,681068,680890,695508,701648,656537,687957,,,,,,,,,71,1,,0,1,0,1,1,0,0,1,,,,0.038,0.031,,,,-0.031,,-1,-1,0.282,0.282,23,26,23,27,1,1,,,,,,,,,,,,,
FF,2024-05-16,92.5,-0.97,5.82,"Farmer, Buck",666158,571656,single,hit_into_play,,,,,1,Gavin Lux singles on a ground ball to right fielder Jake Fraley.   Mookie Betts scores.    Andy Pages scores.    Enrique Hernández to 3rd.,R,L,R,LAD,CIN,X,9,ground_ball,2,1,2024,-0.65,1.2,-0.4143904000676662,3.34831313730442,605141,681624,571771,2,9,Bot,165.99,94.79,,,,,2.849428424007929,-134.72258994705683,-3.141785859655897,-8.592634606851576,28.281899594609463,-17.012471193396838,3.4,1.68,32,95.6,-4,92.5,2231,6.2,746150,663886,668715,669289,600869,682829,666181,656413,641584,54.35,0.313,0.297,0.9,1,1,0,2,74,4,4-Seam Fastball,0,7,0,7,7,2,2,7,Infield shade,Standard,226,0.003,0.483,,,0.35,-0.483,95.6,-7,-7,0.002,0.002,33,26,33,27,1,3,2,1,7,1,1.45,0.65,-0.65,35.3,,,,,
CH,2024-05-16,87.8,-1.25,5.56,"Farmer, Buck",666158,571656,,ball,,,,,14,Ball,R,L,R,LAD,CIN,B,,,1,1,2024,-1.2,0.48,0.4242066426147721,1.108698397280715,605141,681624,571771,2,9,Bot,,,,,,,6.509791489068555,-127.72675649328724,-5.665247005790898,-14.47506372329331,25.75220499034543,-25.893339702080308,3.30254011741487,1.68562476417167,,,,87.6,1726,6.1,746150,663886,668715,669289,600869,682829,666181,656413,641584,54.4,,,,,,,,74,3,Changeup,0,7,0,7,7,0,0,7,Infield shade,Standard,251,0.0,0.052,,,,-0.052,,-7,-7,0.002,0.002,33,26,33,27,1,3,2,1,7,1,2.47,1.2,-1.2,28.9,,,,,
CH,2024-05-16,87.1,-1.28,5.57,"Farmer, Buck",666158,571656,,swinging_strike,,,,,5,Swinging Strike,R,L,R,LAD,CIN,S,,,1,0,2024,-1.19,0.6,0.098953602994031,2.588621115919164,605141,681624,571771,2,9,Bot,,,,,,,5.748743506251572,-126.71894017650378,-2.2167915901165065,-14.049675425860183,25.973577672243824,-25.446021870229444,3.4,1.68,,,,86.9,1754,6.2,746150,663886,668715,669289,600869,682829,666181,656413,641584,54.31,,,,,,,,74,2,Changeup,0,7,0,7,7,0,0,7,Infield shade,Standard,250,0.0,-0.044,71.9,7.7,,0.044,,-7,-7,0.002,0.002,33,26,33,27,1,3,2,1,7,1,2.4,1.19,-1.19,27.9,23.084694226770235,-19.343686195458535,28.904333073853724,32.70220361050468,48.814993672030994
FF,2024-05-16,94.0,-0.85,5.79,"Farmer, Buck",666158,571656,,ball,,,,,12,Ball,R,L,R,LAD,CIN,B,,,0,0,2024,-0.81,1.35,0.2359731186050448,3.940675833799032,605141,681624,571771,2,9,Bot,,,,,,,4.574239346885486,-136.78837879399518,-2.0427819431023,-11.157301190048946,31.077124444245555,-15.06946648205254,3.23690807403543,1.67925744815737,,,,93.4,2305,6.0,746150,663886,668715,669289,600869,682829,666181,656413,641584,54.48,,,,,,,,74,1,4-Seam Fastball,0,7,0,7,7,0,0,7,Infield shade,Standard,224,0.0,0.031,,,,-0.031,,-7,-7,0.002,0.002,33,26,33,27,1,3,2,1,7,1,1.24,0.81,-0.81,35.1,,,,,
FF,2024-05-12,93.0,-1.85,5.98,"Neris, Héctor",665833,593576,field_out,hit_into_play,,,,,4,Oneil Cruz lines out sharply to right fielder Cody Bellinger.,R,L,R,PIT,CHC,X,9,line_drive,3,1,2024,-0.64,1.46,-0.3187996360771653,2.5783609297786256,693304,457705,668804,2,9,Bot,125.6,194.53,,,,,5.317177128948676,-135.16620238458538,-6.054828551171633,-9.10783642189951,31.99033505122886,-13.199913238868334,3.85,1.79,339,106.8,42,92.3,2342,6.1,745499,543228,621550,670156,663611,663538,643565,691718,641355,54.36,0.3834,0.7868,0.0,1,0,0,6,77,5,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,223,-0.299,-0.437,85.4,8.4,1.539,0.437,106.8,0,0,0.799,0.799,35,25,35,26,1,4,5,1,5,1,1.2,0.64,-0.64,39.5,6.3178782459887355,-1.119888867303735,28.76543254212594,42.45041498713398,37.02750347569264
FS,2024-05-12,84.7,-1.78,6.0,"Neris, Héctor",665833,593576,,ball,,,,,13,Ball,R,L,R,PIT,CHC,B,,,2,1,2024,-0.82,-0.3,-1.8583237605793184,2.544301651991413,693304,457705,668804,2,9,Bot,,,,,,,1.447288044868206,-123.33775438485956,-1.0649573929454537,-8.650109826122414,27.151301759040223,-35.25310323742852,3.97169442298148,1.81015609622155,,,,84.0,1182,6.0,745499,543228,621550,670156,663611,663538,643565,691718,641355,54.47,,,,,,,,77,4,Split-Finger,2,2,2,2,2,2,2,2,Standard,Standard,259,0.1,0.123,,,,-0.123,,0,0,0.699,0.699,35,25,35,26,1,4,5,1,5,1,3.5,0.82,-0.82,39.5,,,,,
FF,2024-05-12,93.7,-1.92,5.89,"Neris, Héctor",665833,593576,,ball,,,,,11,Ball,R,L,R,PIT,CHC,B,,,1,1,2024,-0.51,1.49,-0.7332284111021307,4.191424141666154,693304,457705,668804,2,9,Bot,,,,,,,4.178498215367658,-136.41703771114234,-1.915777286679901,-7.265204955757702,31.909885359297316,-13.383061098193886,3.9094719294517,1.78729743566448,,,,93.2,2463,6.1,745499,543228,621550,670156,663611,663538,643565,691718,641355,54.41,,,,,,,,77,3,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,213,0.042,0.052,,,,-0.052,,0,0,0.657,0.657,35,25,35,26,1,4,5,1,5,1,1.11,0.51,-0.51,36.4,,,,,
FS,2024-05-12,84.1,-1.81,5.92,"Neris, Héctor",665833,593576,,ball,,,,,13,Ball,R,L,R,PIT,CHC,B,,,0,1,2024,-0.81,0.02,-0.5525791273861629,1.0036528118267682,693304,457705,668804,2,9,Bot,,,,,,,4.5179631323902125,-122.31211065554132,-4.983629889720456,-9.001887889617123,26.557144155168356,-31.115751578863485,3.84499754861314,1.82994013242742,,,,83.8,1109,6.4,745499,543228,621550,670156,663611,663538,643565,691718,641355,54.12,,,,,,,,77,2,Split-Finger,2,2,2,2,2,2,2,2,Standard,Standard,276,0.017,0.031,,,,-0.031,,0,0,0.64,0.64,35,25,35,26,1,4,5,1,5,1,3.23,0.81,-0.81,38.6,,,,,
FS,2024-05-12,84.6,-1.92,5.88,"Neris, Héctor",665833,593576,,called_strike,,,,,7,Called Strike,R,L,R,PIT,CHC,S,,,0,0,2024,-0.4,-0.14,-0.4083225754381337,2.297376637725286,693304,457705,668804,2,9,Bot,,,,,,,4.307836910513503,-123.1539159477719,-1.7421110647439508,-4.926547788059722,24.434429252354303,-33.44664726743483,3.9207498003126,1.75874361015951,,,,84.2,1188,6.0,745499,543228,621550,670156,663611,663538,643565,691718,641355,54.51,,,,,,,,77,1,Split-Finger,2,2,2,2,2,2,2,2,Standard,Standard,273,-0.025,-0.044,,,,0.044,,0,0,0.665,0.665,35,25,35,26,1,4,5,1,5,1,3.32,0.4,-0.4,34.7,,,,,
ST,2024-05-10,83.1,-0.72,6.39,"Holmes, Clay",676356,605280,strikeout,swinging_strike,,,,,14,Jonny DeLuca strikes out swinging.,R,R,R,TB,NYY,S,2,,2,2,2024,1.6,-0.74,1.402663774870682,1.6252145776530162,650490,666139,642350,2,9,Bot,,,,,,,1.7228068342615832,-120.91761530342824,-2.8502362112381743,15.028562357453316,28.69760038470988,-38.856932539084646,3.24,1.54,,,,82.1,2887,6.1,745094,624431,519203,650402,542932,683011,657077,592450,665742,54.41,,0.0,0.0,1,0,0,,71,6,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,38,-0.17,-0.263,61.6,8.6,,0.263,,-2,-2,0.17,0.17,31,25,31,26,1,3,6,2,4,1,4.1,-1.6,-1.6,45.5,14.195627432382516,-33.61585168836354,20.741116233792123,48.393467776802574,50.72945400189398
ST,2024-05-10,83.0,-0.81,6.43,"Holmes, Clay",676356,605280,,foul,,,,,6,Foul,R,R,R,TB,NYY,S,,,2,2,2024,1.71,-0.58,0.7988896136924875,2.617921169381007,650490,666139,642350,2,9,Bot,,,,,,,0.3185007748361866,-120.68313977158802,-0.961159869943889,16.34860485880103,28.85362859018949,-37.77094735933451,3.24,1.54,93,71.6,80,81.7,2860,6.0,745094,624431,519203,650402,542932,683011,657077,592450,665742,54.51,,,,,,,,71,5,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,39,0.0,0.0,68.2,7.5,,0.0,88.0,-2,-2,0.17,0.17,31,25,31,26,1,3,6,2,4,1,3.96,-1.71,-1.71,44.4,6.791831081482902,-7.513648488304364,22.255846895978316,41.4977700789093,41.08769179580918
ST,2024-05-10,84.3,-0.5,6.43,"Holmes, Clay",676356,605280,,ball,,,,,14,Ball,R,R,R,TB,NYY,B,,,1,2,2024,1.6,-0.62,2.8247302562510965,1.6662547828674317,650490,666139,642350,2,9,Bot,,,,,,,4.5196487807968975,-122.5151400406122,-3.2751493877903597,14.71974761308012,29.919441872341455,-37.7581086235551,3.30084003935784,1.67369466268438,,,,83.0,2903,6.0,745094,624431,519203,650402,542932,683011,657077,592450,665742,54.45,,,,,,,,71,4,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,39,0.016,0.052,,,,-0.052,,-2,-2,0.154,0.154,31,25,31,26,1,3,6,2,4,1,3.9,-1.6,-1.6,45.3,,,,,
SL,2024-05-10,87.0,-0.53,6.57,"Holmes, Clay",676356,605280,,foul,,,,,9,Foul,R,R,R,TB,NYY,S,,,1,1,2024,0.15,-0.61,0.5881235697411927,1.6823895231859076,650490,666139,642350,2,9,Bot,,,,,,,2.3767316030730834,-126.5537248382725,-4.2089533285061105,1.0221872720038234,28.38643025012115,-38.02034514555648,3.24,1.54,1,75.2,-52,86.2,2675,6.0,745094,624431,519203,650402,542932,683011,657077,592450,665742,54.49,,,,,,,,71,3,Slider,0,2,0,2,2,0,0,2,Standard,Standard,32,-0.021,-0.05,69.8,7.8,,0.05,88.0,-2,-2,0.175,0.175,31,25,31,26,1,3,6,2,4,1,3.65,-0.15,-0.15,50.8,2.8986809018295916,-13.776918658024435,24.603048137802773,38.870800108764215,40.78423066724211
SL,2024-05-10,86.3,-0.63,6.56,"Holmes, Clay",676356,605280,,called_strike,,,,,3,Called Strike,R,R,R,TB,NYY,S,,,1,0,2024,0.23,-0.52,0.6161903992166703,3.1949800043039507,650490,666139,642350,2,9,Bot,,,,,,,2.490440212032764,-125.60227007622228,-0.6454230304840822,1.809882301352991,28.448995844530916,-37.772614462234294,3.41563987561171,1.860156260205,,,,85.4,2789,5.9,745094,624431,519203,650402,542932,683011,657077,592450,665742,54.56,,,,,,,,71,2,Slider,0,2,0,2,2,0,0,2,Standard,Standard,36,-0.015,-0.044,,,,0.044,,-2,-2,0.19,0.19,31,25,31,26,1,3,6,2,4,1,3.61,-0.23,-0.23,50.3,,,,,
SI,2024-05-10,95.9,-0.75,6.43,"Holmes, Clay",676356,605280,,ball,,,,,14,Ball,R,R,R,TB,NYY,B,,,0,0,2024,-1.39,0.37,1.1169648172494029,0.8049739700408343,650490,666139,642350,2,9,Bot,,,,,,,8.05090060197223,-139.07218414580922,-9.980800521329927,-19.90327832827026,33.8931195325518,-25.168152785572563,3.33051182249321,1.70349590070152,,,,95.2,2199,6.3,745094,624431,519203,650402,542932,683011,657077,592450,665742,54.23,,,,,,,,71,1,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,226,0.01,0.031,,,,-0.031,,-2,-2,0.18,0.18,31,25,31,26,1,3,6,2,4,1,2.15,1.39,1.39,50.2,,,,,
SL,2024-05-05,93.5,-1.97,6.01,"Baumann, Mike",663697,657508,field_out,hit_into_play,,,,,5,Jonathan India flies out to center fielder Ryan McKenna.,R,R,R,CIN,BAL,X,8,fly_ball,1,0,2024,0.2,0.89,0.1560311807829291,2.379717470690397,682829,668715,641584,2,9,Bot,146.36,56.26,,,,,5.076388076065727,-136.10639464527543,-5.684285276243385,1.5073698630687462,26.87127166617214,-20.067766959966463,3.33,1.56,357,93.0,27,94.7,2371,6.7,746719,668939,663624,676059,602104,622761,681297,663630,623993,53.78,0.147,0.196,0.0,1,0,0,3,74,2,Slider,1,11,1,11,11,1,1,11,Standard,Standard,197,-0.001,-0.306,73.7,7.2,0.329,0.306,93.0,-10,-10,0.001,0.001,28,27,29,28,1,3,4,1,6,2,1.69,-0.2,-0.2,42.4,4.228953861429215,-5.717760487007249,31.61898708346108,38.20339354460387,31.162855885256633
SL,2024-05-05,93.6,-1.89,6.19,"Baumann, Mike",663697,657508,,ball,,,,,12,Ball,R,R,R,CIN,BAL,B,,,0,0,2024,0.3,0.77,0.0433499317363944,4.070189302041127,682829,668715,641584,2,9,Bot,,,,,,,4.3925446420335525,-136.4602331102251,-1.5070304477816223,2.9602702755197186,26.39066154973455,-22.407642928829908,3.35403628986725,1.58413306435428,,,,95.4,2413,7.0,746719,668939,663624,676059,602104,622761,681297,663630,623993,53.53,,,,,,,,74,1,Slider,1,11,1,11,11,1,1,11,Standard,Standard,176,0.0,0.031,,,,-0.031,,-10,-10,0.001,0.001,28,27,29,28,1,3,4,1,6,2,1.8,-0.3,-0.3,48.0,,,,,
CH,2024-05-04,90.6,-2.35,5.66,"Cano, Yennier",600869,666974,field_out,hit_into_play,,,,,13,Jeimer Candelario flies out to left fielder Colton Cowser.,R,L,R,CIN,BAL,X,7,fly_ball,0,2,2024,-1.21,0.23,-0.7080996601956686,1.1869316895587732,669352,668715,663886,2,9,Bot,89.44,108.25,,,,,6.692613930067124,-131.79909151662292,-5.732017827968362,-15.56604588029301,27.49560048737636,-28.52721969835034,3.39,1.69,244,84.1,51,90.8,1683,6.4,746720,543510,663624,622761,676059,683002,681297,656775,623993,54.12,0.013,0.013,0.0,1,0,0,3,68,3,Changeup,1,2,1,2,2,1,1,2,Standard,Standard,264,-0.241,-0.189,62.3,8.5,0.016,0.189,88.0,-1,-1,0.241,0.241,30,30,30,31,1,3,1,1,4,3,2.55,1.21,-1.21,22.5,15.731854536302148,-7.566119353850198,44.470410478808446,42.66713277490573,35.26200711172458
CH,2024-05-04,91.1,-2.18,5.69,"Cano, Yennier",600869,666974,,foul,,,,,13,Foul,R,L,R,CIN,BAL,S,,,0,1,2024,-1.49,0.5,-1.3644193194031808,1.3465582195344838,669352,668715,663886,2,9,Bot,,,,,,,5.249115090959209,-132.52302174732543,-6.037369357762781,-18.72295097992283,29.606345982620017,-25.116068335115365,3.39,1.69,,,,90.7,1847,6.1,746720,543510,663624,622761,676059,683002,681297,656775,623993,54.35,,,,,,,,68,2,Changeup,1,2,1,2,2,1,1,2,Standard,Standard,264,-0.023,-0.042,63.9,8.8,,0.042,,-1,-1,0.264,0.264,30,30,30,31,1,3,1,1,4,3,2.26,1.49,-1.49,22.2,19.462476213012103,-10.494083143620808,37.728008307200064,50.92947903165966,34.998746263134876
SI,2024-05-04,96.5,-2.22,5.54,"Cano, Yennier",600869,666974,,called_strike,,,,,14,Called Strike,R,L,R,CIN,BAL,S,,,0,0,2024,-1.61,0.0,0.3387030720231592,1.5586963037973702,669352,668715,663886,2,9,Bot,,,,,,,10.425092126127096,-140.0524358350787,-4.982903243232536,-23.54212290765823,32.253245389768146,-31.184805992262337,3.43923397273599,1.71410567754869,,,,96.1,2113,6.3,746720,543510,663624,622761,676059,683002,681297,656775,623993,54.23,,,,,,,,68,1,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,254,-0.018,-0.044,,,,0.044,,-1,-1,0.282,0.282,30,30,30,31,1,3,1,1,4,3,2.46,1.61,-1.61,17.3,,,,,
FF,2024-05-04,96.5,-1.33,6.15,"Mears, Nick",669261,683232,single,hit_into_play,,,,,5,Jack Suwinski singles on a line drive to left fielder Jordan Beck.   Connor Joe scores.    Jared Triolo to 3rd.    Oneil Cruz to 2nd.,R,L,R,PIT,COL,X,7,line_drive,0,1,2024,-0.42,1.6,-0.0555318509446291,2.6613107472006896,656582,669707,665833,2,9,Bot,88.65,95.5,,,,,4.402606352723088,-140.34273819901685,-7.444548968315334,-6.498812608175354,31.180002514914246,-9.556101329500676,3.55,1.68,184,87.2,10,97.7,2349,7.0,745511,553869,660707,663898,641857,678662,687597,686668,595909,53.54,0.55,0.495,0.9,1,1,0,4,64,2,4-Seam Fastball,0,0,0,0,0,1,1,0,Infield shade,Standard,193,0.36,0.566,,,0.582,-0.566,88.0,0,0,0.64,0.64,27,25,28,26,1,0,3,1,3,1,0.85,0.42,-0.42,56.3,,,,,
FF,2024-05-04,96.1,-1.4,6.16,"Mears, Nick",669261,683232,,called_strike,,,,,9,Called Strike,R,L,R,PIT,COL,S,,,0,0,2024,-0.22,1.55,0.5132052377017596,2.206550219786484,656582,669707,665833,2,9,Bot,,,,,,,5.653864505711572,-139.7133164623547,-8.50876801918952,-4.160312688405352,31.97702323042374,-10.101730161306548,3.65295630425332,1.67211612920445,,,,97.4,2254,7.1,745511,553869,660707,663898,641857,678662,687597,686668,595909,53.37,,,,,,,,64,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,199,-0.025,-0.044,,,,0.044,,0,0,0.665,0.665,27,25,28,26,1,0,3,1,3,1,0.92,0.22,-0.22,55.6,,,,,
FF,2024-04-30,94.1,0.65,5.97,"Beeks, Jalen",542194,656222,field_out,hit_into_play,,,,,4,Christian Bethancourt flies out to left fielder Jordan Beck.,R,R,L,MIA,COL,X,7,fly_ball,3,2,2024,0.55,1.63,-0.4695179131165191,2.595334721951603,672640,660821,660644,2,9,Bot,59.44,65.28,,,,,-4.140021008855403,-136.8087451998929,-6.659013410230586,7.822749334583265,32.79619313515416,-10.466707035988527,3.52,1.7,367,97.0,31,94.4,2171,6.7,746073,553869,660707,663898,641857,678662,687597,686668,595909,53.79,0.2855714285714285,0.5442142857142857,0.0,1,0,0,5,72,6,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,152,-0.215,-0.368,69.5,6.9,1.0647857142857142,0.368,97.0,0,0,0.715,0.715,30,32,31,33,1,3,3,3,2,1,0.97,0.55,-0.55,56.6,20.436548256194097,-9.110592870331644,23.918079698471065,30.413923001735306,33.695100541671145
FF,2024-04-30,93.7,0.8,5.94,"Beeks, Jalen",542194,656222,,called_strike,,,,,7,Called Strike,R,R,L,MIA,COL,S,,,3,1,2024,0.56,1.68,-0.4089135015417073,2.0119323603855985,672640,660821,660644,2,9,Bot,,,,,,,-4.397407938945353,-136.1560833021387,-8.126819003852011,7.980533034201054,31.805394473337888,-9.735070586360514,3.55505315591989,1.65207003914114,,,,94.0,2140,6.7,746073,553869,660707,663898,641857,678662,687597,686668,595909,53.79,,,,,,,,72,5,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,153,-0.084,-0.07,,,,0.07,,0,0,0.799,0.799,30,32,31,33,1,3,3,3,2,1,0.94,0.56,-0.56,55.3,,,,,
FF,2024-04-30,94.4,0.81,5.94,"Beeks, Jalen",542194,656222,,ball,,,,,13,Ball,R,R,L,MIA,COL,B,,,2,1,2024,0.37,1.71,-1.4215173031308173,2.292608437572368,672640,660821,660644,2,9,Bot,,,,,,,-6.666643675235512,-137.0605154520666,-7.600326033322361,6.1927195084980555,33.21748918425613,-9.09670615738955,3.60491414930138,1.76695945960588,,,,94.6,2173,6.8,746073,553869,660707,663898,641857,678662,687597,686668,595909,53.73,,,,,,,,72,4,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,153,0.1,0.123,,,,-0.123,,0,0,0.699,0.699,30,32,31,33,1,3,3,3,2,1,0.88,0.37,-0.37,53.4,,,,,
FC,2024-04-30,85.8,0.94,5.97,"Beeks, Jalen",542194,656222,,ball,,,,,11,Ball,R,R,L,MIA,COL,B,,,1,1,2024,-0.25,0.48,-1.331929265145674,3.080830396995512,672640,660821,660644,2,9,Bot,,,,,,,-4.905353813287688,-124.94708651332596,-1.5669104660024384,-1.6012308497326204,24.726134938716083,-27.004916575725815,3.54449234288153,1.67394113608974,,,,86.5,2131,6.6,746073,553869,660707,663898,641857,678662,687597,686668,595909,53.88,,,,,,,,72,3,Cutter,5,5,5,5,5,5,5,5,Standard,Standard,179,0.042,0.052,,,,-0.052,,0,0,0.657,0.657,30,32,31,33,1,3,3,3,2,1,2.6,-0.25,0.25,52.7,,,,,
FF,2024-04-30,95.0,0.71,6.01,"Beeks, Jalen",542194,656222,,swinging_strike,,,,,11,Swinging Strike,R,R,L,MIA,COL,S,,,1,0,2024,0.4,1.66,-0.4523211890020315,3.950756277935607,672640,660821,660644,2,9,Bot,,,,,,,-3.979049922161731,-138.1736363688166,-3.418725384436061,6.12198326620335,33.7385380162742,-10.441174802527032,3.52,1.7,,,,95.0,2133,6.6,746073,553869,660707,663898,641857,678662,687597,686668,595909,53.94,,,,,,,,72,2,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,154,-0.042,-0.044,36.8,4.9,,0.044,,0,0,0.699,0.699,30,32,31,33,1,3,3,3,2,1,0.89,0.4,-0.4,52.3,-2.5929771831636024,52.95423707161456,29.657906852805745,30.72748295506403,6.2060822806672755
CH,2024-04-30,89.4,1.04,6.08,"Beeks, Jalen",542194,656222,,ball,,,,,12,Ball,R,R,L,MIA,COL,B,,,0,0,2024,1.42,0.66,1.7010618920847569,3.5922026141084955,672640,660821,660644,2,9,Bot,,,,,,,-1.3663429039341906,-130.19927599375052,-1.498429455587818,16.3969924933978,28.84946212022654,-24.589152470890475,3.51665732045219,1.6788145213514,,,,89.3,1815,6.3,746073,553869,660707,663898,641857,678662,687597,686668,595909,54.21,,,,,,,,72,1,Changeup,5,5,5,5,5,5,5,5,Standard,Standard,128,0.034,0.031,,,,-0.031,,0,0,0.665,0.665,30,32,31,33,1,3,3,3,2,1,2.2,1.42,-1.42,47.5,,,,,
FF,2024-04-29,97.4,-1.34,5.88,"Adam, Jason",663368,592094,strikeout,swinging_strike,,,,,2,Blake Perkins strikes out swinging.,R,L,R,MIL,TB,S,2,,0,2,2024,-0.72,1.55,0.2066776611264571,3.4453062828840473,686217,642715,656555,2,9,Bot,,,,,,,5.9096274452681845,-141.66011442970014,-4.610934163073738,-11.11476317804802,34.30209542203226,-10.477264057913294,3.4,1.66,,,,98.5,2712,7.1,745999,650907,668853,592348,670623,676609,668227,642350,680700,53.44,,0.0,0.0,1,0,0,,67,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,216,-0.241,-0.188,66.7,6.0,,0.188,,-1,-1,0.241,0.241,32,27,33,28,1,3,2,1,4,1,0.87,0.72,-0.72,34.8,0.1718972504892402,12.917601207927428,26.656409185745886,35.43439514260236,17.92085828748781
CH,2024-04-29,91.2,-1.41,5.96,"Adam, Jason",663368,592094,,swinging_strike,,,,,5,Swinging Strike,R,L,R,MIL,TB,S,,,0,1,2024,-1.3,0.08,-0.1912174169025557,2.2520534789771136,686217,642715,656555,2,9,Bot,,,,,,,5.921641708069612,-132.6148415252482,-3.57976022716503,-16.60242162637822,29.58805052927575,-30.670377598696323,3.4,1.66,,,,91.8,2134,6.8,745999,650907,668853,592348,670623,676609,668227,642350,680700,53.71,,,,,,,,67,2,Changeup,0,1,0,1,1,0,0,1,Infield shade,Standard,233,-0.023,-0.042,69.8,7.0,,0.042,,-1,-1,0.264,0.264,32,27,33,28,1,3,2,1,4,1,2.68,1.3,-1.3,33.5,2.213031646553825,11.851269280751136,35.97021191782008,42.154001876196176,16.75545339749558
SL,2024-04-29,84.6,-1.46,5.86,"Adam, Jason",663368,592094,,called_strike,,,,,8,Called Strike,R,L,R,MIL,TB,S,,,0,0,2024,0.31,-0.41,0.111774642223561,1.9749671696591808,686217,642715,656555,2,9,Bot,,,,,,,3.080751915123591,-123.24647181138783,-1.9422841604534504,2.55831082260713,23.51767874951368,-36.21315497803094,3.34746754301632,1.58763343582957,,,,85.8,2680,6.9,745999,650907,668853,592348,670623,676609,668227,642350,680700,53.57,,,,,,,,67,1,Slider,0,1,0,1,1,0,0,1,Infield shade,Standard,68,-0.018,-0.044,,,,0.044,,-1,-1,0.282,0.282,32,27,33,28,1,3,2,1,4,1,3.58,-0.31,0.31,32.8,,,,,
FF,2024-04-27,101.2,-0.56,5.92,"Helsley, Ryan",596019,664854,field_out,hit_into_play,,,,,2,Francisco Lindor flies out to shortstop Masyn Winn.,R,L,R,NYM,STL,X,6,fly_ball,0,0,2024,-0.27,1.6,-0.0429424163701632,3.0147759005411623,621438,668901,607043,2,9,Bot,111.77,118.35,,,,,2.09455341277308,-147.18665218861065,-6.584420779441605,-4.442913999862716,39.84573236974138,-7.578564496026544,3.24,1.49,208,82.9,56,101.1,2703,6.6,745833,575929,502671,669357,571448,691026,680977,672279,663457,53.92,0.016,0.014,0.0,1,0,0,3,79,1,4-Seam Fastball,4,7,4,7,7,4,4,7,Standard,Standard,203,-0.099,-0.275,76.1,7.4,0.016,0.275,88.0,-3,-3,0.099,0.099,29,30,30,31,1,4,1,1,3,1,0.65,0.27,-0.27,55.4,9.82533184029666,4.261283843692931,30.291217540978952,32.69856408815532,29.153123176460383
