pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2023-04-08,85.1,-1.48,5.62,"Brasier, Ryan",682985,518489,single,hit_into_play,,,,,8,Riley Greene singles on a line drive to right fielder Raimel Tapia. Zach McKinstry scores. Jake Rogers scores. Akil Baddoo to 3rd.,R,L,R,DET,BOS,X,9,line_drive,1,2,2023,0.32,-0.09,-0.0730321143005827,1.4938388798927136,656716,668670,668731,2,9,Bot,195.2,122.98,,,,,2.68005643214646,-123.84323277177604,-3.15240611440743,2.6863945707203984,26.438421974035297,-32.6644331846973,3.34,1.61,201,79.4,18,85.5,2383,6.7,718667,657136,671213,624414,644374,571771,608701,594807,606132,53.81,0.968,0.912,0.9,1,1,0,4,83,5,Slider,2,14,2,14,14,4,4,14,Standard,Standard,90,0.0,0.614,,,1.091,-0.614,88.0,-12,-12,0.001,0.001,35,22,36,23,1,4,2,2,3,1,3.26,-0.32,0.32,46.1,,,,,
SL,2023-04-08,84.5,-1.44,5.56,"Brasier, Ryan",682985,518489,,blocked_ball,,,,,14,Ball In Dirt,R,L,R,DET,BOS,B,,,0,2,2023,0.47,-0.2,0.5832578207331537,0.0823114613539601,656716,668670,668731,2,9,Bot,,,,,,,3.840852196419641,-122.9291005584405,-6.003248472024094,3.873690525360128,26.243102601178627,-33.176834014713506,3.14450704568813,1.6100595613313,,,,85.2,2442,7.0,718667,657136,671213,624414,644374,571771,608701,594807,606132,53.54,,,,,,,,83,4,Slider,2,14,2,14,14,2,2,14,Standard,Standard,78,0.0,0.011,,,,-0.011,,-12,-12,0.001,0.001,35,22,36,23,1,4,2,2,3,1,3.42,-0.47,0.47,46.4,,,,,
FF,2023-04-08,94.3,-2.22,5.4,"Brasier, Ryan",682985,518489,,foul,,,,,12,Foul,R,L,R,DET,BOS,S,,,0,2,2023,-0.61,1.63,0.047682221879612,3.5441780726121155,656716,668670,668731,2,9,Bot,,,,,,,7.308551587487512,-136.92081697790198,-2.6157016560805855,-9.572712638947673,38.00232713042369,-11.59849117136648,3.34,1.61,160,72.5,27,93.8,2392,6.7,718667,657136,671213,624414,644374,571771,608701,594807,606132,53.8,,,,,,,,83,3,4-Seam Fastball,2,14,2,14,14,2,2,14,Standard,Standard,213,0.0,0.0,,,,0.0,88.0,-12,-12,0.001,0.001,35,22,36,23,1,4,2,2,3,1,1.0,0.61,-0.61,32.8,,,,,
FF,2023-04-08,94.6,-1.97,5.38,"Brasier, Ryan",682985,518489,,foul,,,,,5,Foul,R,L,R,DET,BOS,S,,,0,1,2023,-0.75,1.56,-0.1081340865098505,2.7210189326648546,656716,668670,668731,2,9,Bot,,,,,,,6.5867701161095935,-137.5080276057295,-4.694846225950614,-11.045125318114168,34.66735607392613,-11.614151374076108,3.34,1.61,227,82.4,38,95.0,2290,6.9,718667,657136,671213,624414,644374,571771,608701,594807,606132,53.63,,,,,,,,83,2,4-Seam Fastball,2,14,2,14,14,2,2,14,Standard,Standard,215,0.0,-0.057,,,,0.057,88.0,-12,-12,0.001,0.001,35,22,36,23,1,4,2,2,3,1,1.02,0.75,-0.75,36.9,,,,,
FF,2023-04-08,94.0,-2.1,5.36,"Brasier, Ryan",682985,518489,,foul,,,,,3,Foul,R,L,R,DET,BOS,S,,,0,0,2023,-0.49,1.55,0.301840040236457,3.302980925559652,656716,668670,668731,2,9,Bot,,,,,,,7.383613274845586,-136.75660833784772,-3.057854557174684,-7.793358075399253,29.95932877022776,-12.293532239342412,3.34,1.61,222,73.5,28,94.9,2327,6.8,718667,657136,671213,624414,644374,571771,608701,594807,606132,53.71,,,,,,,,83,1,4-Seam Fastball,2,14,2,14,14,2,2,14,Standard,Standard,212,0.0,-0.047,,,,0.047,88.0,-12,-12,0.001,0.001,35,22,36,23,1,4,2,2,3,1,1.03,0.49,-0.49,34.6,,,,,
SL,2023-05-23,88.9,-0.21,6.17,"Helsley, Ryan",663697,664854,force_out,hit_into_play,,,,,5,"Jonathan India grounds into a force out, shortstop Paul DeJong to second baseman Tommy Edman.   Matt McLain out at 2nd.",R,R,R,CIN,STL,X,6,ground_ball,1,1,2023,0.3,-0.06,-0.2097647557027274,2.454090311950081,621028,670770,680574,2,9,Bot,108.09,150.32,,,,,-0.6219150647973586,-129.53335081418743,-2.9324783734450843,3.456597961715437,28.276449910093977,-32.47927572579501,3.09,1.46,22,80.6,-4,89.5,2454,6.7,718059,575929,680977,669242,669357,657557,676475,663457,640458,53.79,0.15,0.145,0.0,1,0,0,2,79,3,Slider,5,8,5,8,8,5,5,8,Standard,Standard,145,-0.096,-0.254,,,0.166,0.254,88.0,-3,-3,0.096,0.096,28,26,29,27,1,4,1,1,4,1,2.95,-0.3,-0.3,59.6,,,,,
FF,2023-05-23,99.7,0.0,6.18,"Helsley, Ryan",663697,664854,,called_strike,,,,,4,Called Strike,R,R,R,CIN,STL,S,,,1,0,2023,-0.47,1.66,-0.3768236843121518,2.22370225776788,621028,670770,680574,2,9,Bot,,,,,,,0.0792650714802257,-144.9678960959196,-9.46506349630701,-6.612153600684417,35.52523577075717,-6.695224840543331,3.09052761349468,1.46039277035955,,,,100.5,2677,6.9,718059,575929,680977,669242,669357,657557,676475,663457,640458,53.6,,,,,,,,79,2,4-Seam Fastball,5,8,5,8,8,5,5,8,Standard,Standard,195,-0.011,-0.048,,,,0.048,,-3,-3,0.107,0.107,28,26,29,27,1,4,1,1,4,1,0.64,0.47,0.47,61.9,,,,,
SL,2023-05-23,88.9,-0.35,6.11,"Helsley, Ryan",663697,664854,,ball,,,,,14,Ball,R,R,R,CIN,STL,B,,,0,0,2023,0.46,0.25,1.516665588161621,1.0769707236638069,621028,670770,680574,2,9,Bot,,,,,,,3.6298708860585993,-129.31946436720617,-6.866575505093608,4.465132499018582,26.522892143494843,-28.119659792527845,2.93334228409216,1.46039277035955,,,,89.6,2353,6.7,718059,575929,680977,669242,669357,657557,676475,663457,640458,53.79,,,,,,,,79,1,Slider,5,8,5,8,8,5,5,8,Standard,Standard,170,0.008,0.035,,,,-0.035,,-3,-3,0.099,0.099,28,26,29,27,1,4,1,1,4,1,2.63,-0.46,-0.46,58.6,,,,,
SI,2023-05-21,96.9,-0.7,6.69,"Holmes, Clay",666181,605280,field_out,hit_into_play,,,,,3,"Will Benson grounds out, pitcher Clay Holmes to first baseman Anthony Rizzo.",R,L,R,CIN,NYY,X,1,ground_ball,1,1,2023,-1.3,0.38,0.4893804030341577,3.3306577646733944,641584,668715,656413,2,9,Bot,128.26,183.75,,,,,6.100160661043701,-140.9456882234144,-4.274667649661602,-18.74914570914465,32.43937210347252,-26.290135045940133,3.71,1.84,4,62.2,-41,96.2,,5.9,718085,543309,519203,650402,518934,683011,643396,664056,656185,54.58,0.132,0.142,0.0,1,0,0,2,68,3,Sinker,1,4,1,4,4,1,1,4,Infield shade,Standard,,-0.096,-0.254,,,0.132,0.254,88.0,-3,-3,0.096,0.096,30,25,30,25,1,3,1,39,4,1,2.05,1.3,-1.3,46.5,,,,,
SI,2023-05-21,96.3,-0.84,6.64,"Holmes, Clay",666181,605280,,called_strike,,,,,5,Called Strike,R,L,R,CIN,NYY,S,,,1,0,2023,-1.52,0.37,0.1536242676756456,2.604688106819543,641584,668715,656413,2,9,Bot,,,,,,,6.062405101362362,-140.09897927007688,-5.952879399249572,-21.451572347701568,31.53027446265886,-26.104619427142357,3.63461441542555,1.84222363186035,,,,95.9,2204,6.1,718085,543309,519203,650402,518934,683011,643396,664056,656185,54.42,,,,,,,,68,2,Sinker,1,4,1,4,4,1,1,4,Standard,Standard,229,-0.011,-0.048,,,,0.048,,-3,-3,0.107,0.107,30,25,30,25,1,3,1,39,4,1,2.09,1.52,-1.52,44.6,,,,,
SL,2023-05-21,87.6,-0.5,6.77,"Holmes, Clay",666181,605280,,blocked_ball,,,,,14,Ball In Dirt,R,L,R,CIN,NYY,B,,,0,0,2023,-0.01,-0.37,1.2159967312916764,0.166910894047493,641584,668715,656413,2,9,Bot,,,,,,,4.129981107456248,-127.20023587390584,-8.874454493567852,-1.0188072514125346,28.835711841862295,-34.3886313471877,3.63461441542555,1.84222363186035,,,,86.4,2613,5.9,718085,543309,519203,650402,518934,683011,643396,664056,656185,54.59,,,,,,,,68,1,Slider,1,4,1,4,4,1,1,4,Standard,Standard,52,0.008,0.035,,,,-0.035,,-3,-3,0.099,0.099,30,25,30,25,1,3,1,39,4,1,3.38,0.01,-0.01,50.9,,,,,
SI,2023-05-14,93.0,-1.84,5.29,"Iglesias, Raisel",643376,628452,single,hit_into_play,,,,,13,Danny Jansen singles on a ground ball to left fielder Kevin Pillar.   Vladimir Guerrero Jr.  scores.    Matt Chapman scores.    Nathan Lukes to 2nd.,R,R,R,TOR,ATL,X,7,ground_ball,2,1,2023,-1.47,0.73,-0.9606626661002072,2.1296059049976974,665489,656305,664770,2,9,Bot,94.48,117.53,,,,,5.488628775648259,-135.29676454725822,-3.864980366360216,-19.260210607068412,32.89934109410859,-22.5174374684255,3.15,1.5,70,85.1,3,92.4,2434,6.2,718181,518595,621566,645277,663586,606115,607680,671739,660670,54.28,0.337,0.299,0.9,1,1,0,2,87,4,Sinker,4,5,4,5,5,6,6,5,Standard,Standard,213,0.68,0.487,,,0.388,-0.487,88.0,-1,-1,0.32,0.32,33,28,33,28,1,4,4,1,3,2,1.93,1.47,1.47,30.1,,,,,
FF,2023-05-14,93.1,-2.39,4.9,"Iglesias, Raisel",643376,628452,,ball,,,,,14,Ball,R,R,R,TOR,ATL,B,,,1,1,2023,-1.26,1.17,1.1410085072792993,1.1316804235682218,665489,656305,664770,2,9,Bot,,,,,,,11.782323352092954,-134.86093307700054,-6.3564418170006185,-18.04460996601722,32.49014245500601,-16.621786198764973,3.17519075443105,1.49828223418446,,,,92.4,2337,6.4,718181,518595,621566,645277,663586,606115,607680,671739,660670,54.14,,,,,,,,87,3,4-Seam Fastball,4,5,4,5,5,4,4,5,Standard,Standard,235,0.044,0.047,,,,-0.047,,-1,-1,0.276,0.276,33,28,33,28,1,4,4,1,3,2,1.51,1.26,1.26,22.3,,,,,
CH,2023-05-14,88.2,-1.94,5.28,"Iglesias, Raisel",643376,628452,,ball,,,,,13,Ball,R,R,R,TOR,ATL,B,,,0,1,2023,-1.8,0.45,-2.1181842284826633,2.02568493309353,665489,656305,664770,2,9,Bot,,,,,,,3.2865304984397756,-128.31393452646603,-2.7057639543973373,-20.51953528513365,28.574174394503377,-26.8495651978394,3.20253122262434,1.49828223418446,,,,87.5,1914,6.0,718181,518595,621566,645277,663586,606115,607680,671739,660670,54.49,,,,,,,,87,2,Changeup,4,5,4,5,5,4,4,5,Standard,Standard,244,0.012,0.034,,,,-0.034,,-1,-1,0.264,0.264,33,28,33,28,1,4,4,1,3,2,2.5,1.8,1.8,32.3,,,,,
FF,2023-05-14,92.7,-1.75,5.41,"Iglesias, Raisel",643376,628452,,called_strike,,,,,8,Called Strike,R,R,R,TOR,ATL,S,,,0,0,2023,-1.03,1.35,0.0500122965663396,1.8944752854479825,665489,656305,664770,2,9,Bot,,,,,,,6.812142618003783,-134.74755706241982,-6.074857327472376,-14.072336156391646,31.433888188528115,-14.571411297506751,3.22988231330629,1.49828223418446,,,,92.0,2278,6.1,718181,518595,621566,645277,663586,606115,607680,671739,660670,54.39,,,,,,,,87,1,4-Seam Fastball,4,5,4,5,5,4,4,5,Standard,Standard,220,-0.018,-0.047,,,,0.047,,-1,-1,0.282,0.282,33,28,33,28,1,4,4,1,3,2,1.32,1.03,1.03,32.8,,,,,
SL,2023-05-13,89.0,-2.15,4.54,"Díaz, Alexis",493329,664747,strikeout,swinging_strike,,,,,14,Yuli Gurriel strikes out swinging.,R,R,R,MIA,CIN,S,2,,0,2,2023,0.27,0.3,1.5107593176658316,1.538273658689926,650333,650559,516416,2,9,Bot,,,,,,,8.663520908566952,-129.3484162762369,-1.9976501508297,1.2781701878244711,26.000010632576217,-28.591551632522837,3.38,1.62,,,,91.7,2747,7.9,718198,592200,668715,663697,621028,676480,641584,656413,571976,52.61,,0.0,0.0,1,0,0,,80,5,Slider,5,6,5,6,6,5,5,6,Standard,Standard,125,-0.241,-0.158,,,,0.158,,-1,-1,0.241,0.241,26,39,27,39,1,4,1,1,3,4,2.58,-0.27,-0.27,12.8,,,,,
FF,2023-05-13,95.1,-2.3,4.53,"Díaz, Alexis",493329,664747,,foul,,,,,11,Foul,R,R,R,MIA,CIN,S,,,0,2,2023,-0.32,1.11,-0.5981549512472721,3.586460685511871,650333,650559,516416,2,9,Bot,,,,,,,5.301128712601408,-138.44847283178325,0.7274516357413076,-5.236853378229829,30.617630983079284,-18.321206305484697,3.38,1.62,172,73.4,63,97.5,2496,7.6,718198,592200,668715,663697,621028,676480,641584,656413,571976,52.92,,,,,,,,80,4,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,225,0.0,0.0,,,,0.0,88.0,-1,-1,0.241,0.241,26,39,27,39,1,4,1,1,3,4,1.41,0.32,0.32,12.4,,,,,
FF,2023-05-13,95.0,-2.14,4.5,"Díaz, Alexis",493329,664747,,foul,,,,,2,Foul,R,R,R,MIA,CIN,S,,,0,2,2023,-0.09,1.28,0.1508932747978782,3.4195092427149465,650333,650559,516416,2,9,Bot,,,,,,,6.356352585121949,-138.23496501733757,-0.0385230150814507,-2.582769786414954,30.51333429152186,-15.947265874947073,3.38,1.62,203,73.2,42,97.4,2613,7.6,718198,592200,668715,663697,621028,676480,641584,656413,571976,52.86,,,,,,,,80,3,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,227,0.0,0.0,,,,0.0,88.0,-1,-1,0.241,0.241,26,39,27,39,1,4,1,1,3,4,1.24,0.09,0.09,15.6,,,,,
FF,2023-05-13,94.4,-2.21,4.5,"Díaz, Alexis",493329,664747,,swinging_strike,,,,,12,Swinging Strike,R,R,R,MIA,CIN,S,,,0,1,2023,-0.66,1.16,0.8837256197095865,2.5677652827964996,650333,650559,516416,2,9,Bot,,,,,,,9.8096410269369,-137.1737813869359,-1.9635001423713223,-10.492005723627214,29.308988920751208,-17.249246861864023,3.38,1.62,,,,97.3,2527,7.9,718198,592200,668715,663697,621028,676480,641584,656413,571976,52.58,,,,,,,,80,2,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,225,-0.023,-0.057,,,,0.057,,-1,-1,0.264,0.264,26,39,27,39,1,4,1,1,3,4,1.4,0.66,0.66,14.9,,,,,
,2023-05-13,,,,"Díaz, Alexis",493329,664747,,automatic_strike,,,,,,Automatic Strike - Batter Pitch Timer Violation,R,R,R,MIA,CIN,S,,,0,0,2023,,,,,650333,650559,516416,2,9,Bot,,,,,,,,,,,,,,,,,,,,,718198,592200,668715,663697,621028,676480,641584,656413,571976,,,,,,,,,80,1,,5,6,5,6,6,5,5,6,,,,-0.018,,,,,,,-1,-1,0.282,0.282,26,39,27,39,1,4,1,1,3,4,,,,,,,,,
FF,2023-05-12,97.6,-1.42,5.75,"Estévez, Carlos",686823,608032,strikeout,foul_tip,,,,,5,Will Brennan strikes out on a foul tip.,R,L,R,CLE,LAA,S,2,,1,2,2023,-0.64,1.36,-0.1086218612574727,2.2644259021755655,608070,671289,647304,2,9,Bot,,,,,,,5.02827777068695,-141.87029261830213,-7.007898558696319,-9.822788507091657,33.75830508476832,-12.396612155733749,3.39,1.57,,,,97.9,2126,6.6,718205,642136,592273,650859,570482,687263,621493,545361,592669,53.92,,0.0,0.0,1,0,0,,85,4,4-Seam Fastball,4,5,4,5,5,4,4,5,Standard,Standard,206,-0.253,-0.17,,,,0.17,,-1,-1,0.253,0.253,30,25,31,25,1,0,4,2,2,1,1.05,0.64,-0.64,41.9,,,,,
FF,2023-05-12,95.7,-1.48,5.73,"Estévez, Carlos",686823,608032,,swinging_strike,,,,,1,Swinging Strike,R,L,R,CLE,LAA,S,,,1,1,2023,-0.83,1.42,-0.7509254017124766,3.328352981880033,608070,671289,647304,2,9,Bot,,,,,,,3.8418647946495823,-139.2916258047399,-3.9434976781838817,-11.708897211080473,33.08069050864066,-13.011364577508752,3.39,1.57,,,,96.1,2246,6.6,718205,642136,592273,650859,570482,687263,621493,545361,592669,53.86,,,,,,,,85,3,4-Seam Fastball,4,5,4,5,5,4,4,5,Standard,Standard,209,-0.023,-0.079,,,,0.079,,-1,-1,0.276,0.276,30,25,31,25,1,0,4,2,2,1,1.08,0.83,-0.83,43.6,,,,,
FF,2023-05-12,96.2,-1.48,5.78,"Estévez, Carlos",686823,608032,,ball,,,,,11,Ball,R,L,R,CLE,LAA,B,,,0,1,2023,-0.61,1.56,-1.103479536867071,5.773572906028108,608070,671289,647304,2,9,Bot,,,,,,,2.371520880249814,-140.0666258208863,2.0782660905349823,-8.549713439319705,34.47040745952332,-12.521523410756847,3.37748556176358,1.57947099536446,,,,95.9,2265,6.3,718205,642136,592273,650859,570482,687263,621493,545361,592669,54.19,,,,,,,,85,2,4-Seam Fastball,4,5,4,5,5,4,4,5,Standard,Standard,207,0.012,0.034,,,,-0.034,,-1,-1,0.264,0.264,30,25,31,25,1,0,4,2,2,1,0.92,0.61,-0.61,40.9,,,,,
FF,2023-05-12,97.2,-1.47,5.79,"Estévez, Carlos",686823,608032,,foul,,,,,4,Foul,R,L,R,CLE,LAA,S,,,0,0,2023,-0.78,1.25,-0.4216100371265782,2.7436104044771232,608070,671289,647304,2,9,Bot,,,,,,,4.598327338646714,-141.3697747547295,-5.4494041578380745,-11.480896625027505,35.95283458052005,-14.3903415851538,3.39,1.57,205,73.1,38,97.1,2291,6.5,718205,642136,592273,650859,570482,687263,621493,545361,592669,53.96,,,,,,,,85,1,4-Seam Fastball,4,5,4,5,5,4,4,5,Standard,Standard,210,-0.018,-0.047,,,,0.047,88.0,-1,-1,0.282,0.282,30,25,31,25,1,0,4,2,2,1,1.19,0.78,-0.78,42.1,,,,,
FF,2023-05-11,99.3,-1.76,5.58,"Guerra, Javy",650402,642770,single,hit_into_play,,,,,1,Gleyber Torres singles on a sharp line drive to center fielder Manuel Margot.   Willie Calhoun scores.    Anthony Rizzo scores.    DJ LeMahieu to 2nd.,R,R,R,NYY,TB,X,8,line_drive,1,2,2023,-0.91,1.28,-0.369282753687063,2.914948862795293,641432,519203,518934,2,9,Bot,112.71,75.6,,,,,5.9300411967105955,-144.42637767638112,-4.833026248977825,-14.21028964111622,36.54839725330409,-13.348781389301775,3.09,1.43,180,102.7,9,98.8,2332,6.2,718219,642336,650490,664040,670623,670764,668227,622534,666139,54.29,0.784,0.747,0.9,1,1,0,4,76,4,4-Seam Fastball,0,8,0,8,8,2,2,8,Standard,Standard,216,0.001,0.614,,,0.926,-0.614,102.7,-8,-8,0.001,0.001,27,26,28,27,1,3,1,1,2,1,1.05,0.91,0.91,32.1,,,,,
FF,2023-05-11,98.6,-1.74,5.57,"Guerra, Javy",650402,642770,,called_strike,,,,,5,Called Strike,R,R,R,NYY,TB,S,,,1,1,2023,-0.98,1.35,0.1287315903362828,2.1771552049411955,641432,519203,518934,2,9,Bot,,,,,,,7.356487973163681,-143.27253808270842,-6.863564359691024,-15.264202349569809,35.53539851388908,-12.200400352256588,3.31329477624305,1.54122460319537,,,,98.2,2337,6.3,718219,642336,650490,664040,670623,670764,668227,622534,666139,54.2,,,,,,,,76,3,4-Seam Fastball,0,8,0,8,8,0,0,8,Infield shade,Standard,220,0.0,-0.079,,,,0.079,,-8,-8,0.001,0.001,27,26,28,27,1,3,1,1,2,1,1.02,0.98,0.98,32.6,,,,,
SI,2023-05-11,98.1,-2.18,4.96,"Guerra, Javy",650402,642770,,called_strike,,,,,7,Called Strike,R,R,R,NYY,TB,S,,,1,0,2023,-1.54,0.5,-0.3592882224461595,1.8576835983498412,641432,519203,518934,2,9,Bot,,,,,,,8.46653772565248,-142.61173936717424,-4.03767233610448,-23.03114811342802,34.21255470653193,-24.579324044201773,3.26051855124665,1.51489320025808,,,,97.5,2263,6.1,718219,642336,650490,664040,670623,670764,668227,622534,666139,54.37,,,,,,,,76,2,Sinker,0,8,0,8,8,0,0,8,Infield shade,Standard,238,0.0,-0.048,,,,0.048,,-8,-8,0.001,0.001,27,26,28,27,1,3,1,1,2,1,1.88,1.54,1.54,16.1,,,,,
SL,2023-05-11,90.6,-2.09,5.36,"Guerra, Javy",650402,642770,,ball,,,,,14,Ball,R,R,R,NYY,TB,B,,,0,0,2023,0.05,0.68,0.9762761329871908,1.6646738986136642,641432,519203,518934,2,9,Bot,,,,,,,7.577657257782968,-131.75029700715967,-4.759364138588114,-1.012580719134656,27.522477375173068,-23.39440906793609,3.26051855124665,1.5090907527423,,,,90.8,2392,6.4,718219,642336,650490,664040,670623,670764,668227,622534,666139,54.09,,,,,,,,76,1,Slider,0,8,0,8,8,0,0,8,Standard,Standard,191,0.0,0.035,,,,-0.035,,-8,-8,0.001,0.001,27,26,28,27,1,3,1,1,2,1,2.09,-0.05,-0.05,30.3,,,,,
SL,2023-05-10,86.8,-2.44,6.13,"Romano, Jordan",624641,605447,field_out,hit_into_play,,,,,14,"Edmundo Sosa grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",R,R,R,PHI,TOR,X,5,ground_ball,2,2,2023,0.26,-0.48,0.0505964218909534,1.2787347680759231,592663,664761,669016,2,9,Bot,97.99,161.6,,,,,5.567092752905222,-126.316462099646,-4.527105230956411,1.6300045019383562,25.863725688061884,-36.57728669888536,3.31,1.64,47,89.6,1,88.9,2182,7.6,718233,643376,665489,669289,656305,666182,662139,595281,593160,52.93,0.287,0.302,0.0,1,0,0,2,69,7,Slider,1,1,1,1,1,1,1,1,Strategic,Standard,55,-0.149,-0.226,,,0.324,0.226,89.6,0,0,0.649,0.649,30,27,30,27,1,3,3,1,3,2,3.51,-0.26,-0.26,46.6,,,,,
SL,2023-05-10,86.9,-2.45,6.13,"Romano, Jordan",624641,605447,,foul,,,,,14,Foul,R,R,R,PHI,TOR,S,,,2,2,2023,0.27,-0.38,0.6617226482497028,1.1881335489031342,592663,664761,669016,2,9,Bot,,,,,,,7.049185260958666,-126.41397958922995,-5.025121087439209,1.652640871649682,22.99132504666785,-35.58555941737674,3.30912571159549,1.63964527216676,2,79.1,-40,89.2,2195,7.5,718233,643376,665489,669289,656305,666182,662139,595281,593160,53.04,,,,,,,,69,6,Slider,1,1,1,1,1,1,1,1,Strategic,Standard,52,0.0,0.0,,,,0.0,88.0,0,0,0.649,0.649,30,27,30,27,1,3,3,1,3,2,3.38,-0.27,-0.27,51.0,,,,,
FF,2023-05-10,96.0,-2.13,6.22,"Romano, Jordan",624641,605447,,ball,,,,,12,Ball,R,R,R,PHI,TOR,B,,,1,2,2023,-0.05,1.35,2.033908224974441,2.79156844825369,592663,664761,669016,2,9,Bot,,,,,,,11.411661653071825,-139.28885473762324,-6.727112582026415,-2.9709245412409984,27.901265560430925,-13.176986633601883,3.17841421292853,1.50756617425623,,,,98.6,2184,7.7,718233,643376,665489,669289,656305,666182,662139,595281,593160,52.83,,,,,,,,69,5,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,196,0.025,0.051,,,,-0.051,,0,0,0.624,0.624,30,27,30,27,1,3,3,1,3,2,1.11,0.05,0.05,54.3,,,,,
FF,2023-05-10,96.5,-2.07,6.31,"Romano, Jordan",624641,605447,,foul,,,,,5,Foul,R,R,R,PHI,TOR,S,,,1,2,2023,-0.11,1.39,-0.2634113945664738,2.385662482684121,592663,664761,669016,2,9,Bot,,,,,,,5.1751944621803165,-140.23048344957695,-8.212343403046901,-2.626829734809881,31.76250629578239,-12.21613815845821,3.31,1.64,157,59.7,40,98.8,2348,7.6,718233,643376,665489,669289,656305,666182,662139,595281,593160,52.86,,,,,,,,69,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,201,0.0,0.0,,,,0.0,88.0,0,0,0.624,0.624,30,27,30,27,1,3,3,1,3,2,1.07,0.11,0.11,64.8,,,,,
FF,2023-05-10,96.4,-2.38,6.1,"Romano, Jordan",624641,605447,,swinging_strike,,,,,2,Swinging Strike,R,R,R,PHI,TOR,S,,,1,1,2023,-0.39,1.51,0.2758947814322948,3.4238185333734155,592663,664761,669016,2,9,Bot,,,,,,,8.136211398501077,-140.050079034725,-5.033731803681184,-7.0425599080187045,33.46175166391511,-11.391657069483882,3.31,1.64,,,,98.3,2426,7.6,718233,643376,665489,669289,656305,666182,662139,595281,593160,52.91,,,,,,,,69,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,205,-0.033,-0.079,,,,0.079,,0,0,0.657,0.657,30,27,30,27,1,3,3,1,3,2,0.96,0.39,0.39,49.5,,,,,
FF,2023-05-10,94.1,-2.55,6.01,"Romano, Jordan",624641,605447,,swinging_strike,,,,,2,Swinging Strike,R,R,R,PHI,TOR,S,,,1,0,2023,-0.33,1.43,-0.2347046734251984,3.400533477740311,592663,664761,669016,2,9,Bot,,,,,,,6.8988871042337685,-136.85463177295355,-4.295475098287879,-5.713510916924669,31.00480231665656,-13.478562355267275,3.31,1.64,,,,96.2,2319,7.6,718233,643376,665489,669289,656305,666182,662139,595281,593160,52.92,,,,,,,,69,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,203,-0.042,-0.048,,,,0.048,,0,0,0.699,0.699,30,27,30,27,1,3,3,1,3,2,1.15,0.33,0.33,45.1,,,,,
SL,2023-05-10,85.6,-2.29,6.16,"Romano, Jordan",624641,605447,,ball,,,,,14,Ball,R,R,R,PHI,TOR,B,,,0,0,2023,0.36,-0.46,0.4832888413690841,0.950871178940464,592663,664761,669016,2,9,Bot,,,,,,,5.964847613335887,-124.4457620616918,-5.149969599736435,2.494127540136538,26.05214224748274,-36.103163302663845,3.25029934638121,1.45950465416519,,,,87.5,2230,7.7,718233,643376,665489,669289,656305,666182,662139,595281,593160,52.83,,,,,,,,69,1,Slider,1,1,1,1,1,1,1,1,Standard,Strategic,55,0.034,0.035,,,,-0.035,,0,0,0.665,0.665,30,27,30,27,1,3,3,1,3,2,3.59,-0.36,-0.36,51.8,,,,,
