pitcher_id,season,sit_pitches,sit_pa,baseline_pa,sit_ff_pct,base_ff_pct,dev_ff_pct,sit_si_pct,base_si_pct,dev_si_pct,sit_fc_pct,base_fc_pct,dev_fc_pct,sit_sl_pct,base_sl_pct,dev_sl_pct,sit_ch_pct,base_ch_pct,dev_ch_pct,sit_cu_pct,base_cu_pct,dev_cu_pct,sit_hard_pct,base_hard_pct,dev_hard_pct,sit_offspeed_pct,base_offspeed_pct,dev_offspeed_pct,sit_fps_rate,base_fps_rate,dev_fps_rate,sit_zone_rate,base_zone_rate,dev_zone_rate,sit_chase_rate_induced,base_chase_rate_induced,dev_chase_rate_induced,era
543272,2017,11,2,307.0,0.5,0.4976958525345622,0.0023041474654377,0.5,0.434715821812596,0.065284178187404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675883256528417,-0.0675883256528417,1.0,0.9324116743471582,0.0675883256528417,0.0,0.0675883256528417,-0.0675883256528417,0.5,0.5751633986928104,-0.0751633986928104,0.4545454545454545,0.4701873935264054,-0.0156419389809508,0.3333333333333333,0.3086816720257235,0.0246516613076098,statcast
543331,2017,7,2,193.0,0.0,0.5203955500618047,-0.5203955500618047,0.8571428571428571,0.0531520395550061,0.803990817587851,0.0,0.0,0.0,0.1428571428571428,0.3584672435105068,-0.2156101006533639,0.0,0.007416563658838,-0.007416563658838,0.0,0.0605686032138442,-0.0605686032138442,0.8571428571428571,0.5735475896168108,0.2835952675260462,0.0,0.0679851668726823,-0.0679851668726823,1.0,0.5233160621761658,0.4766839378238342,0.8571428571428571,0.4103831891223733,0.4467596680204838,0.0,0.2578616352201258,-0.2578616352201258,statcast
543506,2017,7,2,254.0,0.2857142857142857,0.5497967479674797,-0.264082462253194,0.0,0.0152439024390243,-0.0152439024390243,0.0,0.0,0.0,0.7142857142857143,0.2865853658536585,0.4277003484320558,0.0,0.1483739837398374,-0.1483739837398374,0.0,0.0,0.0,0.2857142857142857,0.5650406504065041,-0.2793263646922184,0.0,0.1483739837398374,-0.1483739837398374,1.0,0.6811023622047244,0.3188976377952756,0.5714285714285714,0.5335365853658537,0.0378919860627177,0.6666666666666666,0.2592592592592592,0.4074074074074074,statcast
543557,2017,3,1,539.0,0.3333333333333333,0.531584062196307,-0.1982507288629737,0.0,0.0,0.0,0.0,0.1107871720116618,-0.1107871720116618,0.0,0.0,0.0,0.0,0.1205053449951409,-0.1205053449951409,0.6666666666666666,0.2371234207968902,0.4295432458697764,0.3333333333333333,0.6423712342079688,-0.3090379008746355,0.6666666666666666,0.3576287657920311,0.3090379008746355,1.0,0.5955473098330241,0.4044526901669759,0.3333333333333333,0.4810495626822157,-0.1477162293488824,0.0,0.249063670411985,-0.249063670411985,statcast
544836,2017,4,2,239.0,0.75,0.7743589743589744,-0.0243589743589743,0.0,0.0,0.0,0.0,0.0051282051282051,-0.0051282051282051,0.25,0.2184615384615384,0.0315384615384615,0.0,0.0,0.0,0.0,0.002051282051282,-0.002051282051282,0.75,0.7794871794871795,-0.0294871794871794,0.0,0.002051282051282,-0.002051282051282,1.0,0.5230125523012552,0.4769874476987448,0.5,0.5076923076923077,-0.0076923076923076,1.0,0.2729166666666666,0.7270833333333333,statcast
547973,2017,1,1,196.0,1.0,0.776829268292683,0.223170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878048780487805,-0.1878048780487805,0.0,0.0353658536585365,-0.0353658536585365,0.0,0.0,0.0,1.0,0.776829268292683,0.223170731707317,0.0,0.0353658536585365,-0.0353658536585365,0.0,0.6275510204081632,-0.6275510204081632,0.0,0.5195121951219512,-0.5195121951219512,0.0,0.3350253807106599,-0.3350253807106599,statcast
553878,2017,2,1,288.0,0.0,0.6080218778486782,-0.6080218778486782,0.0,0.0036463081130355,-0.0036463081130355,0.0,0.0,0.0,0.0,0.0838650865998176,-0.0838650865998176,0.5,0.203281677301732,0.296718322698268,0.5,0.1011850501367365,0.3988149498632634,0.0,0.6116681859617138,-0.6116681859617138,1.0,0.3044667274384685,0.6955332725615315,0.0,0.5798611111111112,-0.5798611111111112,0.5,0.5487693710118505,-0.0487693710118505,0.0,0.301010101010101,-0.301010101010101,statcast
570240,2017,2,1,150.0,0.5,0.6621160409556314,-0.1621160409556313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273037542662116,-0.273037542662116,0.5,0.0648464163822525,0.4351535836177475,0.0,0.0,0.0,0.5,0.6621160409556314,-0.1621160409556313,0.5,0.0648464163822525,0.4351535836177475,0.0,0.4834437086092715,-0.4834437086092715,0.0,0.4880546075085324,-0.4880546075085324,0.5,0.2566666666666666,0.2433333333333333,statcast
571704,2017,11,3,219.0,0.2727272727272727,0.5396449704142012,-0.2669176976869285,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.4591715976331361,0.2681011296395912,0.0,0.0011834319526627,-0.0011834319526627,0.0,0.0,0.0,0.2727272727272727,0.5396449704142012,-0.2669176976869285,0.0,0.0011834319526627,-0.0011834319526627,0.6666666666666666,0.6146788990825688,0.0519877675840978,0.5454545454545454,0.5159763313609468,0.0294782140935986,0.0,0.3422982885085575,-0.3422982885085575,statcast
573109,2017,12,2,234.0,0.25,0.3046953046953047,-0.0546953046953047,0.0,0.0609390609390609,-0.0609390609390609,0.0,0.0059940059940059,-0.0059940059940059,0.5833333333333334,0.4235764235764235,0.1597569097569098,0.1666666666666666,0.1808191808191808,-0.0141525141525141,0.0,0.0239760239760239,-0.0239760239760239,0.25,0.3716283716283716,-0.1216283716283716,0.1666666666666666,0.2047952047952048,-0.0381285381285381,0.5,0.5170940170940171,-0.0170940170940171,0.5833333333333334,0.4415584415584415,0.1417748917748918,0.2,0.2504472271914132,-0.0504472271914132,statcast
573668,2017,1,1,179.0,0.0,0.4652061855670103,-0.4652061855670103,0.0,0.1662371134020618,-0.1662371134020618,0.0,0.0025773195876288,-0.0025773195876288,1.0,0.1353092783505154,0.8646907216494846,0.0,0.0322164948453608,-0.0322164948453608,0.0,0.1984536082474226,-0.1984536082474226,0.0,0.634020618556701,-0.634020618556701,0.0,0.2306701030927835,-0.2306701030927835,0.0,0.553072625698324,-0.553072625698324,0.0,0.4877734877734878,-0.4877734877734878,0.0,0.2512562814070351,-0.2512562814070351,statcast
591693,2017,5,1,251.0,0.4,0.4224924012158054,-0.0224924012158054,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.502532928064843,0.097467071935157,0.0,0.0030395136778115,-0.0030395136778115,0.0,0.07193515704154,-0.07193515704154,0.4,0.4224924012158054,-0.0224924012158054,0.0,0.0749746707193515,-0.0749746707193515,0.0,0.6055776892430279,-0.6055776892430279,0.6,0.5187436676798379,0.081256332320162,0.0,0.2863157894736842,-0.2863157894736842,statcast
592102,2017,7,3,258.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5813953488372093,0.0852713178294573,0.4285714285714285,0.4601518026565465,-0.0315803740851179,0.25,0.3075571177504393,-0.0575571177504393,statcast
592135,2017,6,1,183.0,0.1666666666666666,0.5777166437414031,-0.4110499770747364,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.422283356258597,0.4110499770747364,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.5777166437414031,-0.4110499770747364,0.0,0.0,0.0,1.0,0.6120218579234973,0.3879781420765027,0.3333333333333333,0.4903846153846153,-0.157051282051282,0.5,0.3099730458221024,0.1900269541778975,statcast
593576,2017,9,2,305.0,1.0,0.7671957671957672,0.2328042328042328,0.0,0.2275132275132275,-0.2275132275132275,0.0,0.0,0.0,0.0,0.0052910052910052,-0.0052910052910052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9947089947089948,0.0052910052910053,0.0,0.0,0.0,0.5,0.6,-0.0999999999999999,0.6666666666666666,0.5175965665236052,0.1490701001430614,0.0,0.3291814946619217,-0.3291814946619217,statcast
594840,2017,1,1,212.0,0.0,0.0066934404283801,-0.0066934404283801,1.0,0.7054886211512718,0.2945113788487282,0.0,0.0,0.0,0.0,0.2396251673360107,-0.2396251673360107,0.0,0.0481927710843373,-0.0481927710843373,0.0,0.0,0.0,1.0,0.7121820615796519,0.2878179384203481,0.0,0.0481927710843373,-0.0481927710843373,1.0,0.6037735849056604,0.3962264150943396,1.0,0.5394912985274432,0.4605087014725568,,0.2616279069767442,,statcast
595014,2017,2,1,317.0,0.0,0.1599312123817712,-0.1599312123817712,0.0,0.5133276010318143,-0.5133276010318143,0.0,0.0,0.0,1.0,0.2570937231298366,0.7429062768701633,0.0,0.0696474634565778,-0.0696474634565778,0.0,0.0,0.0,0.0,0.6732588134135855,-0.6732588134135855,0.0,0.0696474634565778,-0.0696474634565778,1.0,0.5899053627760252,0.4100946372239747,0.0,0.5116079105760963,-0.5116079105760963,0.5,0.2992957746478873,0.2007042253521127,statcast
606149,2017,5,2,83.0,0.4,0.6420454545454546,-0.2420454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3068181818181818,0.2931818181818181,0.0,0.0511363636363636,-0.0511363636363636,0.0,0.0,0.0,0.4,0.6420454545454546,-0.2420454545454545,0.0,0.0511363636363636,-0.0511363636363636,1.0,0.6666666666666666,0.3333333333333333,0.4,0.5369318181818182,-0.1369318181818182,0.6666666666666666,0.3374233128834356,0.329243353783231,statcast
607457,2017,4,1,282.0,1.0,0.5401588702559577,0.4598411297440423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165931156222418,-0.4165931156222418,0.0,0.0432480141218005,-0.0432480141218005,0.0,0.0,0.0,1.0,0.5401588702559577,0.4598411297440423,0.0,0.0432480141218005,-0.0432480141218005,0.0,0.558303886925795,-0.558303886925795,0.0,0.4854368932038835,-0.4854368932038835,0.0,0.216123499142367,-0.216123499142367,statcast
621242,2017,2,1,262.0,1.0,0.6898792943361188,0.3101207056638811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3101207056638811,-0.3101207056638811,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6898792943361188,0.3101207056638811,0.0,0.0,0.0,1.0,0.5572519083969466,0.4427480916030534,1.0,0.4916512059369202,0.5083487940630798,,0.3083941605839416,,statcast
623149,2017,7,1,272.0,0.2857142857142857,0.6339928057553957,-0.34827852004111,0.0,0.0080935251798561,-0.0080935251798561,0.0,0.0,0.0,0.7142857142857143,0.316546762589928,0.3977389516957862,0.0,0.0413669064748201,-0.0413669064748201,0.0,0.0,0.0,0.2857142857142857,0.6420863309352518,-0.3563720452209661,0.0,0.0413669064748201,-0.0413669064748201,0.0,0.6139705882352942,-0.6139705882352942,0.2857142857142857,0.5089928057553957,-0.22327852004111,0.2,0.2673992673992674,-0.0673992673992673,statcast
623395,2017,2,1,216.0,0.0,0.6413641364136413,-0.6413641364136413,0.5,0.1133113311331133,0.3866886688668867,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0913091309130913,0.4086908690869086,0.0,0.154015401540154,-0.154015401540154,0.5,0.7546754675467546,-0.2546754675467546,0.5,0.2453245324532453,0.2546754675467546,1.0,0.5509259259259259,0.449074074074074,1.0,0.4494505494505494,0.5505494505494506,,0.2355289421157684,,statcast
643354,2017,4,1,188.0,0.0,0.0,0.0,0.5,0.4821173104434907,0.0178826895565092,0.0,0.0,0.0,0.5,0.3433476394849785,0.1566523605150214,0.0,0.1745350500715307,-0.1745350500715307,0.0,0.0,0.0,0.5,0.4821173104434907,0.0178826895565092,0.0,0.1745350500715307,-0.1745350500715307,0.0,0.5531914893617021,-0.5531914893617021,0.25,0.4206008583690987,-0.1706008583690987,0.3333333333333333,0.3037037037037037,0.0296296296296296,statcast
407845,2018,16,3,267.0,0.375,0.2307692307692307,0.1442307692307692,0.4375,0.4763670064874884,-0.0388670064874884,0.0,0.0,0.0,0.0,0.0037071362372567,-0.0037071362372567,0.1875,0.2891566265060241,-0.101656626506024,0.0,0.0,0.0,0.8125,0.7071362372567191,0.1053637627432808,0.1875,0.2891566265060241,-0.101656626506024,0.0,0.5805243445692884,-0.5805243445692884,0.4375,0.4726598702502317,-0.0351598702502317,0.0,0.2653778558875219,-0.2653778558875219,statcast
425492,2018,5,1,227.0,1.0,0.4044117647058823,0.5955882352941176,0.0,0.2193627450980392,-0.2193627450980392,0.0,0.0306372549019607,-0.0306372549019607,0.0,0.0,0.0,0.0,0.2193627450980392,-0.2193627450980392,0.0,0.1262254901960784,-0.1262254901960784,1.0,0.6544117647058824,0.3455882352941176,0.0,0.3455882352941176,-0.3455882352941176,1.0,0.6211453744493393,0.3788546255506607,0.6,0.5392156862745098,0.0607843137254902,0.0,0.2872340425531915,-0.2872340425531915,statcast
453172,2018,3,1,295.0,0.6666666666666666,0.0813953488372093,0.5852713178294573,0.3333333333333333,0.776386404293381,-0.4430530709600477,0.0,0.0,0.0,0.0,0.1332737030411449,-0.1332737030411449,0.0,0.0089445438282647,-0.0089445438282647,0.0,0.0,0.0,1.0,0.8577817531305904,0.1422182468694096,0.0,0.0089445438282647,-0.0089445438282647,1.0,0.6644067796610169,0.3355932203389831,0.6666666666666666,0.4539767649687221,0.2126899016979445,0.0,0.3486088379705401,-0.3486088379705401,statcast
453344,2018,3,1,113.0,0.0,0.7299107142857143,-0.7299107142857143,0.0,0.0,0.0,0.0,0.1540178571428571,-0.1540178571428571,1.0,0.1160714285714285,0.8839285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839285714285714,-0.8839285714285714,0.0,0.0,0.0,1.0,0.672566371681416,0.327433628318584,0.6666666666666666,0.5223214285714286,0.144345238095238,0.0,0.2663551401869158,-0.2663551401869158,statcast
457429,2018,8,1,57.0,0.625,0.3472222222222222,0.2777777777777778,0.0,0.2037037037037037,-0.2037037037037037,0.0,0.0,0.0,0.375,0.449074074074074,-0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.5509259259259259,0.074074074074074,0.0,0.0,0.0,0.0,0.5789473684210527,-0.5789473684210527,0.5,0.4444444444444444,0.0555555555555555,0.25,0.3083333333333333,-0.0583333333333333,statcast
472610,2018,2,1,201.0,0.0,0.1775417298937784,-0.1775417298937784,0.5,0.3763277693474962,0.1236722306525037,0.0,0.0,0.0,0.5,0.4461305007587253,0.0538694992412746,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5538694992412747,-0.0538694992412747,0.0,0.0,0.0,1.0,0.6169154228855721,0.3830845771144279,1.0,0.4607190412782956,0.5392809587217045,,0.291358024691358,,statcast
475054,2018,1,1,200.0,0.0,0.1519337016574585,-0.1519337016574585,1.0,0.8480662983425414,0.1519337016574585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.575,0.425,1.0,0.5026246719160105,0.4973753280839895,,0.2744063324538258,,statcast
476454,2018,7,2,269.0,1.0,0.998148148148148,0.0018518518518518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018518518518518,-0.0018518518518518,0.0,0.0,0.0,1.0,0.998148148148148,0.0018518518518518,0.0,0.0018518518518518,-0.0018518518518518,0.5,0.6059479553903345,-0.1059479553903345,0.4285714285714285,0.4995539696699375,-0.0709825410985089,0.5,0.3012477718360071,0.1987522281639928,statcast
489265,2018,1,1,269.0,0.0,0.1484230055658627,-0.1484230055658627,1.0,0.1595547309833024,0.8404452690166976,0.0,0.0,0.0,0.0,0.5769944341372912,-0.5769944341372912,0.0,0.1150278293135436,-0.1150278293135436,0.0,0.0,0.0,1.0,0.3079777365491651,0.6920222634508348,0.0,0.1150278293135436,-0.1150278293135436,1.0,0.6111111111111112,0.3888888888888888,1.0,0.4341372912801484,0.5658627087198516,,0.3032786885245901,,statcast
489446,2018,4,1,239.0,1.0,0.9121951219512195,0.0878048780487804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878048780487804,-0.0878048780487804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9121951219512195,0.0878048780487804,0.0,0.0,0.0,0.0,0.6,-0.6,0.5,0.456725755995829,0.043274244004171,0.0,0.3742802303262956,-0.3742802303262956,statcast
501625,2018,3,1,259.0,0.6666666666666666,0.3672260612043435,0.2994406054623231,0.0,0.2043435340572556,-0.2043435340572556,0.0,0.0424481737413622,-0.0424481737413622,0.3333333333333333,0.1243830207305034,0.2089503126028298,0.0,0.1461006910167818,-0.1461006910167818,0.0,0.1154985192497532,-0.1154985192497532,0.6666666666666666,0.6140177690029616,0.052648897663705,0.0,0.261599210266535,-0.261599210266535,0.0,0.6216216216216216,-0.6216216216216216,0.3333333333333333,0.4797630799605133,-0.14642974662718,0.0,0.3168880455407969,-0.3168880455407969,statcast
502026,2018,2,1,294.0,0.0,0.4631083202511774,-0.4631083202511774,1.0,0.5368916797488226,0.4631083202511774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5068027210884354,-0.5068027210884354,0.5,0.5071248952221291,-0.0071248952221291,0.0,0.2925170068027211,-0.2925170068027211,statcast
502032,2018,1,1,227.0,0.0,0.2681564245810056,-0.2681564245810056,0.0,0.293854748603352,-0.293854748603352,1.0,0.3608938547486033,0.6391061452513966,0.0,0.0748603351955307,-0.0748603351955307,0.0,0.0022346368715083,-0.0022346368715083,0.0,0.0,0.0,1.0,0.9229050279329608,0.077094972067039,0.0,0.0022346368715083,-0.0022346368715083,1.0,0.5833333333333334,0.4166666666666666,1.0,0.4748603351955307,0.5251396648044693,,0.3361702127659574,,statcast
502154,2018,11,2,165.0,0.2727272727272727,0.0126182965299684,0.2601089761973043,0.7272727272727273,0.9227129337539433,-0.1954402064812159,0.0,0.0,0.0,0.0,0.0646687697160883,-0.0646687697160883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9353312302839116,0.0646687697160882,0.0,0.0,0.0,0.0,0.5,-0.5,0.3636363636363636,0.4353312302839117,-0.071694866647548,0.0,0.2681564245810056,-0.2681564245810056,statcast
503449,2018,2,1,143.0,0.0,0.4965635738831615,-0.4965635738831615,0.0,0.0017182130584192,-0.0017182130584192,0.0,0.0,0.0,0.5,0.3780068728522336,0.1219931271477663,0.5,0.1065292096219931,0.3934707903780068,0.0,0.0171821305841924,-0.0171821305841924,0.0,0.4982817869415807,-0.4982817869415807,0.5,0.1237113402061855,0.3762886597938144,0.0,0.6153846153846154,-0.6153846153846154,0.5,0.4467353951890034,0.0532646048109965,0.0,0.2515527950310559,-0.2515527950310559,statcast
516969,2018,5,2,174.0,0.4,0.4171779141104294,-0.0171779141104294,0.0,0.2269938650306748,-0.2269938650306748,0.0,0.0,0.0,0.6,0.1855828220858895,0.4144171779141103,0.0,0.1702453987730061,-0.1702453987730061,0.0,0.0,0.0,0.4,0.6441717791411042,-0.2441717791411042,0.0,0.1702453987730061,-0.1702453987730061,0.5,0.6781609195402298,-0.1781609195402298,0.4,0.5153374233128835,-0.1153374233128834,0.6666666666666666,0.3354430379746835,0.3312236286919831,statcast
517008,2018,7,2,265.0,0.2857142857142857,0.4577603143418468,-0.172046028627561,0.0,0.0,0.0,0.7142857142857143,0.5422396856581533,0.172046028627561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6377358490566037,0.3622641509433962,0.4285714285714285,0.4911591355599214,-0.0625877069884928,0.25,0.2915057915057915,-0.0415057915057914,statcast
518693,2018,7,1,214.0,0.25,0.5067873303167421,-0.256787330316742,0.5,0.2956259426847662,0.2043740573152337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1975867269984917,0.0524132730015083,0.75,0.8024132730015083,-0.0524132730015083,0.25,0.1975867269984917,0.0524132730015083,1.0,0.5233644859813084,0.4766355140186916,0.4285714285714285,0.4526795895096921,-0.0241081609382635,0.5,0.2791666666666667,0.2208333333333333,statcast
518858,2018,1,1,134.0,0.0,0.0,0.0,1.0,0.6487025948103793,0.3512974051896207,0.0,0.0,0.0,0.0,0.3293413173652694,-0.3293413173652694,0.0,0.0219560878243512,-0.0219560878243512,0.0,0.0,0.0,1.0,0.6487025948103793,0.3512974051896207,0.0,0.0219560878243512,-0.0219560878243512,1.0,0.5671641791044776,0.4328358208955224,1.0,0.4790419161676646,0.5209580838323353,,0.2796934865900383,,statcast
518886,2018,5,1,232.0,1.0,0.998522895125554,0.001477104874446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001477104874446,-0.001477104874446,0.0,0.0,0.0,1.0,0.998522895125554,0.001477104874446,0.0,0.001477104874446,-0.001477104874446,1.0,0.5646551724137931,0.4353448275862068,0.4,0.4364161849710982,-0.0364161849710982,0.3333333333333333,0.3128205128205128,0.0205128205128204,statcast
542960,2018,8,2,279.0,0.875,0.5183527305282005,0.3566472694717995,0.0,0.0564010743061772,-0.0564010743061772,0.0,0.0,0.0,0.125,0.1781557743957027,-0.0531557743957027,0.0,0.2470904207699194,-0.2470904207699194,0.0,0.0,0.0,0.875,0.5747538048343778,0.3002461951656222,0.0,0.2470904207699194,-0.2470904207699194,1.0,0.5663082437275986,0.4336917562724014,0.75,0.4422560429722471,0.3077439570277529,0.5,0.319422150882825,0.1805778491171749,statcast
543272,2018,10,3,282.0,0.6666666666666666,0.6540755467196819,0.0125911199469846,0.3333333333333333,0.345924453280318,-0.0125911199469847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5795053003533569,-0.2461719670200235,0.7,0.5022789425706472,0.1977210574293527,0.0,0.2545787545787545,-0.2545787545787545,statcast
547179,2018,3,1,339.0,0.0,0.1204724409448819,-0.1204724409448819,0.0,0.3976377952755905,-0.3976377952755905,0.6666666666666666,0.2551181102362205,0.4115485564304461,0.0,0.1031496062992126,-0.1031496062992126,0.0,0.0732283464566929,-0.0732283464566929,0.3333333333333333,0.0503937007874015,0.2829396325459317,0.6666666666666666,0.7732283464566929,-0.1065616797900262,0.3333333333333333,0.1236220472440945,0.2097112860892388,1.0,0.5870206489675516,0.4129793510324484,1.0,0.5224232887490166,0.4775767112509834,,0.2652388797364086,,statcast
547973,2018,1,1,195.0,1.0,0.666270783847981,0.333729216152019,0.0,0.0760095011876484,-0.0760095011876484,0.0,0.0,0.0,0.0,0.2494061757719715,-0.2494061757719715,0.0,0.008313539192399,-0.008313539192399,0.0,0.0,0.0,1.0,0.7422802850356295,0.2577197149643705,0.0,0.008313539192399,-0.008313539192399,1.0,0.5816326530612245,0.4183673469387755,1.0,0.4738717339667458,0.5261282660332541,,0.3227990970654628,,statcast
553878,2018,13,2,281.0,0.8461538461538461,0.6525945470536499,0.1935592991001962,0.0,0.0026385224274406,-0.0026385224274406,0.0,0.0,0.0,0.0,0.0756376429199648,-0.0756376429199648,0.0769230769230769,0.1926121372031662,-0.1156890602800893,0.0769230769230769,0.0765171503957783,0.0004059265272985,0.8461538461538461,0.6552330694810906,0.1909207766727555,0.1538461538461538,0.2691292875989446,-0.1152831337527907,1.0,0.6298932384341637,0.3701067615658363,0.6153846153846154,0.5532102022867195,0.0621744130978959,0.2,0.297244094488189,-0.0972440944881889,statcast
571670,2018,5,1,269.0,0.2,0.0967413441955193,0.1032586558044806,0.2,0.5376782077393075,-0.3376782077393075,0.0,0.0,0.0,0.6,0.280040733197556,0.3199592668024439,0.0,0.0855397148676171,-0.0855397148676171,0.0,0.0,0.0,0.4,0.6344195519348269,-0.2344195519348269,0.0,0.0855397148676171,-0.0855397148676171,1.0,0.6074074074074074,0.3925925925925926,0.2,0.4695121951219512,-0.2695121951219512,0.0,0.3160919540229885,-0.3160919540229885,statcast
572193,2018,1,1,261.0,0.0,0.3084384093113482,-0.3084384093113482,0.0,0.3026188166828322,-0.3026188166828322,1.0,0.3452958292919496,0.6547041707080504,0.0,0.0252182347235693,-0.0252182347235693,0.0,0.0184287099903006,-0.0184287099903006,0.0,0.0,0.0,1.0,0.95635305528613,0.0436469447138699,0.0,0.0184287099903006,-0.0184287099903006,1.0,0.5877862595419847,0.4122137404580153,0.0,0.4325897187196896,-0.4325897187196896,1.0,0.3196581196581196,0.6803418803418804,statcast
572888,2018,1,1,261.0,0.0,0.0685111989459815,-0.0685111989459815,1.0,0.613965744400527,0.386034255599473,0.0,0.3175230566534914,-0.3175230566534914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6551724137931034,0.3448275862068966,1.0,0.5118811881188119,0.4881188118811881,,0.2778904665314402,,statcast
591693,2018,4,1,172.0,0.25,0.3501362397820163,-0.1001362397820163,0.0,0.0354223433242506,-0.0354223433242506,0.0,0.0,0.0,0.75,0.5722070844686649,0.1777929155313351,0.0,0.0422343324250681,-0.0422343324250681,0.0,0.0,0.0,0.25,0.385558583106267,-0.135558583106267,0.0,0.0422343324250681,-0.0422343324250681,1.0,0.5838150289017341,0.4161849710982659,0.5,0.4863760217983651,0.0136239782016348,0.0,0.2625994694960212,-0.2625994694960212,statcast
592473,2018,4,1,140.0,0.25,0.1082164328657314,0.1417835671342685,0.0,0.533066132264529,-0.533066132264529,0.0,0.0,0.0,0.0,0.1402805611222445,-0.1402805611222445,0.75,0.2164328657314629,0.5335671342685371,0.0,0.002004008016032,-0.002004008016032,0.25,0.6412825651302605,-0.3912825651302605,0.75,0.218436873747495,0.531563126252505,1.0,0.6142857142857143,0.3857142857142857,0.0,0.5350701402805611,-0.5350701402805611,0.75,0.3275862068965517,0.4224137931034483,statcast
592741,2018,5,1,233.0,1.0,0.8496,0.1503999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504,-0.1504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8496,0.1503999999999999,0.0,0.0,0.0,0.0,0.6523605150214592,-0.6523605150214592,0.4,0.4004044489383215,-0.0004044489383215,0.3333333333333333,0.3204047217537942,0.012928611579539,statcast
593833,2018,2,1,195.0,0.0,0.0453955901426718,-0.0453955901426718,0.0,0.0,0.0,1.0,0.7509727626459144,0.2490272373540856,0.0,0.0,0.0,0.0,0.0453955901426718,-0.0453955901426718,0.0,0.1582360570687419,-0.1582360570687419,1.0,0.7963683527885862,0.2036316472114138,0.0,0.2036316472114137,-0.2036316472114137,0.0,0.6010362694300518,-0.6010362694300518,0.5,0.5473411154345007,-0.0473411154345007,0.0,0.2263610315186246,-0.2263610315186246,statcast
594027,2018,7,1,263.0,1.0,0.7584014532243415,0.2415985467756585,0.0,0.028156221616712,-0.028156221616712,0.0,0.0,0.0,0.0,0.1952770208900999,-0.1952770208900999,0.0,0.0181653042688465,-0.0181653042688465,0.0,0.0,0.0,1.0,0.7865576748410535,0.2134423251589464,0.0,0.0181653042688465,-0.0181653042688465,1.0,0.5169811320754717,0.4830188679245283,0.2857142857142857,0.5240690281562216,-0.2383547424419358,0.6,0.215648854961832,0.3843511450381679,statcast
595014,2018,3,1,297.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.505524861878453,0.1611418047882136,0.0,0.1031307550644567,-0.1031307550644567,0.0,0.223756906077348,-0.223756906077348,0.0,0.0009208103130755,-0.0009208103130755,0.0,0.0,0.0,1.0,0.7753222836095763,0.2246777163904236,0.0,0.0009208103130755,-0.0009208103130755,0.0,0.5622895622895623,-0.5622895622895623,0.6666666666666666,0.5211786372007366,0.1454880294659299,0.0,0.3903846153846154,-0.3903846153846154,statcast
